title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
LLM-based agentic systems in medicine and healthcare,J Qiu; K Lam; G Li; A Acharya; TY Wong,2024,Nature Machine …,"Here we highlight four areas in which LLM agents present new opportunities, including  clinical workflow automation, trustworthy medical AI, multi-agent-aided diagnosis and health",https://www.nature.com/articles/s42256-024-00944-1,,252,"/scholar?cites=7277691959561725059&as_sdt=5,33&sciodt=0,33&hl=en"
Survey on evaluation of llm-based agents,A Yehudai; L Eden; A Li; G Uziel; Y Zhao,2025,arXiv preprint arXiv …,"Agents”, “Agents,” and “Agentic Systems”. We adopt the terms “LLM-based agents” and “LLM  agents” to emphasize both the foundational technology (LLMs) and the agentic capabilities",https://arxiv.org/abs/2503.16416,https://arxiv.org/pdf/2503.16416,140,"/scholar?cites=15426870596102221307&as_sdt=5,33&sciodt=0,33&hl=en"
"Trism for agentic ai: A review of trust, risk, and security management in llm-based agentic multi-agent systems",S Raza; R Sapkota; M Karkee; C Emmanouilidis,2026,AI Open,"the conceptual foundations of Agentic AI and highlight its architectural distinctions from  traditional AI agents. We then adapt and extend the AI TRiSM framework for Agentic AI, structured",https://www.sciencedirect.com/science/article/pii/S2666651026000069,https://www.sciencedirect.com/science/article/pii/S2666651026000069,70,"/scholar?cites=16170005542594061268&as_sdt=5,33&sciodt=0,33&hl=en"
A survey of llm-based agents in medicine: How far are we from baymax?,W Wang; Z Ma; Z Wang; C Wu; J Ji,2025,Findings of the …,This section outlines the core differences between LLMs and LLM-based agents and  highlights the unique considerations required for deploying such agents in medicine. 2.1 LLM vs.,https://aclanthology.org/2025.findings-acl.539/,https://aclanthology.org/2025.findings-acl.539.pdf,107,"/scholar?cites=12217031949031007634&as_sdt=5,33&sciodt=0,33&hl=en"
LLM multi-agent systems: Challenges and open problems,S Han; Q Zhang; W Jin; Z Xu,2024,arXiv preprint arXiv:2402.03578,"of multi-agent systems in this  LLM agents beyond the confines of single-agent paradigms.  By leveraging the specialized abilities and collaborative dynamics among agents, multi-agent",https://arxiv.org/abs/2402.03578,https://arxiv.org/pdf/2402.03578,262,"/scholar?cites=1062942653179028763&as_sdt=5,33&sciodt=0,33&hl=en"
"From llms to llm-based agents for software engineering: A survey of current, challenges and future",H Jin; L Huang; H Cai; J Yan; B Li; H Chen,2024,arXiv preprint arXiv …,for LLMs and LLM-based agents for software engineering. In  the work of LLMs and LLM-based  agents from these six topics on pushing the boundaries of LLM-based agents in software,https://arxiv.org/abs/2408.02479,https://arxiv.org/pdf/2408.02479,237,"/scholar?cites=18228541973918888018&as_sdt=5,33&sciodt=0,33&hl=en"
Evil geniuses: Delving into the safety of llm-based agents,Y Tian; X Yang; J Zhang; Y Dong; H Su,2023,arXiv preprint arXiv:2311.11855,"Our findings indicate that with an increasing number of agents, the attack success rate in  LLM-based agents improves, resulting in more detailed and plausible harmful behaviors.",https://arxiv.org/abs/2311.11855,https://arxiv.org/pdf/2311.11855,130,"/scholar?cites=4790374299251266578&as_sdt=5,33&sciodt=0,33&hl=en"
A dynamic LLM-powered agent network for task-oriented agent collaboration,Z Liu; Y Zhang; P Li; Y Liu; D Yang,2024,First Conference on Language …,"for LLM-powered agent collaboration named Dynamic LLMPowered Agent Network (DyLAN),  facilitating dynamic communication structures and automatically task-oriented agent",https://openreview.net/forum?noteId=s5GcMkBpGb,https://openreview.net/pdf?id=XII0Wp1XA9,156,"/scholar?cites=3026400046568557452&as_sdt=5,33&sciodt=0,33&hl=en"
Simulating classroom education with llm-empowered agents,Z Zhang; D Zhang-Li; J Yu; L Gong; J Zhou,2025,Proceedings of the …,"classroom agents enhances  -agent classroom, including collaborative teaching, discussions,  emotional company and discipline management. In summary, the LLM-based multi-agent",https://aclanthology.org/2025.naacl-long.520/,https://aclanthology.org/2025.naacl-long.520.pdf,203,"/scholar?cites=17635113408422097075&as_sdt=5,33&sciodt=0,33&hl=en"
Trustagent: Towards safe and trustworthy llm-based agents,W Hua; X Yang; M Jin; Z Li; W Cheng,2024,Findings of the …,We considered five domains where LLM agents  LLM agent manages task achievement  while mitigating these risks; the helpfulness metric evaluates the effectiveness of the LLM agent,https://aclanthology.org/2024.findings-emnlp.585/,https://aclanthology.org/2024.findings-emnlp.585.pdf,70,"/scholar?cites=12900998129346945868&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model-based agents for software engineering: A survey,J Liu; K Wang; Y Chen; X Peng; Z Chen,2024,ACM Transactions on …,"The synergy between multiple agents and human interaction brings  LLM-based agents  for SE. We collect 124 papers and categorize them from two perspectives, ie, the SE and agent",https://dl.acm.org/doi/abs/10.1145/3796507,https://dl.acm.org/doi/pdf/10.1145/3796507,193,"/scholar?cites=10431165992050133755&as_sdt=5,33&sciodt=0,33&hl=en"
LLM-Based Agents for Tool Learning: A Survey: W. Xu et al.,W Xu; C Huang; S Gao; S Shang,2025,Data Science and Engineering,"[111] propose decomposing the general multi-agent framework into three  LLM agent, with  each agent specializing in its designated task and collaboratively interacting with other agents",https://link.springer.com/article/10.1007/s41019-025-00296-9,https://link.springer.com/article/10.1007/s41019-025-00296-9,46,"/scholar?cites=2464249754623208169&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on the optimization of large language model-based agents,S Du; J Zhao; J Shi; Z Xie; X Jiang; Y Bai,2026,ACM Computing …,"review of LLM-based agent optimization approaches,  -free strategies that optimize agent  behavior through prompt  for agents, review key applications of LLM-based agents, and",https://dl.acm.org/doi/abs/10.1145/3789261,https://dl.acm.org/doi/full/10.1145/3789261,24,"/scholar?cites=11666181406528668769&as_sdt=5,33&sciodt=0,33&hl=en"
Isolategpt: An execution isolation architecture for llm-based agentic systems,Y Wu; F Roesner; T Kohno; N Zhang; U Iqbal,2024,arXiv preprint arXiv …,"LLM vendors have recently also started supporting third-party apps [18], [19], [3], which is   utility of LLM-based systems. 1) LLM apps architecture: The exact LLM application architecture",https://arxiv.org/abs/2403.04960,https://arxiv.org/pdf/2403.04960,65,"/scholar?cites=5724991464492422897&as_sdt=5,33&sciodt=0,33&hl=en"
"Repairagent: An autonomous, llm-based agent for program repair",I Bouzenia; P Devanbu; M Pradel,2025,2025 IEEE/ACM 47th …,A key novelty in our approach is to let an LLM agent autonomously decide which tools to  invoke to fix a bug. The tools we provide to the agent (Table II) are inspired by the tools that,https://ieeexplore.ieee.org/abstract/document/11029914/,https://arxiv.org/pdf/2403.17134?,308,"/scholar?cites=15142625290678404182&as_sdt=5,33&sciodt=0,33&hl=en"
"Frontiers of large language model-based agentic systems-construction, efficacy and safety",J He; R Ghosh; K Walia; J Chen; T Dhadiwal,2024,Proceedings of the 33rd …,"Large Language Model (LLM)-based autonomous agents,  The tutorial also extends the  discussion to multi-agent  -source frameworks for LLM-based agent development and discusses",https://dl.acm.org/doi/abs/10.1145/3627673.3679105,https://dl.acm.org/doi/pdf/10.1145/3627673.3679105,11,"/scholar?cites=10569559045420325030&as_sdt=5,33&sciodt=0,33&hl=en"
Trustagent: Towards safe and trustworthy llm-based agents through agent constitution,W Hua; X Yang; M Jin; Z Li; W Cheng,2024,… Models and AI Agents …,", measuring how well the LLM agent manages task achievement while mitigating these risks;  the helpfulness metric evaluates the effectiveness of the LLM agent in achieving expected",https://openreview.net/forum?id=ejl3NCLQBj,https://openreview.net/pdf?id=ejl3NCLQBj,73,"/scholar?cites=11521194880053734097&as_sdt=5,33&sciodt=0,33&hl=en"
Exploration of llm multi-agent application implementation based on langgraph+ crewai,Z Duan; J Wang,2024,arXiv preprint arXiv:2411.18241,"(LLM) and a multi-agent  autonomous agents based on LLM can leverage the framework  capabilities of LangGraph and CrewAI to automatically perform various tasks, endowing Agents",https://arxiv.org/abs/2411.18241,https://arxiv.org/pdf/2411.18241,50,"/scholar?cites=4414536945564259235&as_sdt=5,33&sciodt=0,33&hl=en"
Formal-llm: Integrating formal language and natural language for controllable llm-based agents,Z Li; W Hua; H Wang; H Zhu; Y Zhang,2024,arXiv preprint arXiv:2402.00798,"is hardly controllable, current LLM-based agents frequently generate invalid  LLM-based  agents. In response, this paper proposes a novel “Formal-LLM” framework for LLMbased agents",https://arxiv.org/abs/2402.00798,https://arxiv.org/pdf/2402.00798,51,"/scholar?cites=12382706353753572179&as_sdt=5,33&sciodt=0,33&hl=en"
Inherent and emergent liability issues in LLM-based agentic systems: a principal-agent perspective,GA Gabison; RP Xian,2025,… the 1st Workshop for Research on Agent …,use of LLM agents and their extended systems through a principalagent perspective. Our   of important aspects of the principal-agent relationship and their potential consequences at,https://aclanthology.org/2025.realm-1.9/,https://aclanthology.org/2025.realm-1.9.pdf,18,"/scholar?cites=16407283115700622006&as_sdt=5,33&sciodt=0,33&hl=en"
"Exploring large language model based intelligent agents: Definitions, methods, and prospects",Y Cheng; C Zhang; Z Zhang; X Meng; S Hong,2024,arXiv preprint arXiv …,"in-depth overview of LLM-based intelligent agents within single-agent and multi-agent systems.  It  We conclude by envisioning prospects for LLM-based agents, considering the evolving",https://arxiv.org/abs/2401.03428,https://arxiv.org/pdf/2401.03428,251,"/scholar?cites=13524954284397213174&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on code generation with llm-based agents,Y Dong; X Jiang; J Qian; T Wang; K Zhang,2025,arXiv preprint arXiv …,"survey of the field of LLMbased code generation agents. We trace the  -agent and multi-agent  architectures. Furthermore, this survey details the applications of LLMbased agents across",https://arxiv.org/abs/2508.00083,https://arxiv.org/pdf/2508.00083,56,"/scholar?cites=7337704227375584156&as_sdt=5,33&sciodt=0,33&hl=en"
Computational experiments meet large language model based agents: A survey and perspective,Q Ma; X Xue; D Zhou; X Yu; D Liu; X Zhang,2024,arXiv preprint arXiv …,"In summary, this paper proposes the integration of LLMbased Agent and computational  1)  LLM-based Agent for Computational Experiments. LLM provides Agent with anthropomorphic",https://arxiv.org/abs/2402.00262,https://arxiv.org/pdf/2402.00262,31,"/scholar?cites=4577354700725284472&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-augmented agent-based modelling for social simulations: Challenges and opportunities,Ö Gürcan,2024,HHAI 2024: Hybrid Human AI Systems for the …,"ABM tool augmented by LLM should support the  agents in social simulations as social  agents that are role-playing one or several predefined characters [33, 34, 35]. A social agent’s",https://journals.sagepub.com/doi/pdf/10.3233/FAIA386#page=155,https://journals.sagepub.com/doi/pdf/10.3233/FAIA240190,76,"/scholar?cites=14812322946716951635&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on the memory mechanism of large language model-based agents,Z Zhang; Q Dai; X Bo; C Ma; R Li; X Chen,2025,ACM Transactions on …,"LLM-based agents, providing both narrow and broad definitions. Then, we analyze the  necessity of memory in LLM-based agents , self-evolution, and agent applications. Based on the",https://dl.acm.org/doi/abs/10.1145/3748302,https://dl.acm.org/doi/full/10.1145/3748302,443,"/scholar?cites=1883524136291646848&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model based multi-agents: A survey of progress and challenges,T Guo; X Chen; Y Wang; R Chang; S Pei,2024,arXiv preprint arXiv …,"as autonomous agents to do many tasks automatically. Recently, based on the development  of using one LLM as a single planning or decision-making agent, LLMbased multi-agent",https://arxiv.org/abs/2402.01680,https://arxiv.org/pdf/2402.01680,1529,"/scholar?cites=14923148813615145696&as_sdt=5,33&sciodt=0,33&hl=en"
"A survey of llm-based agents: Theories, technologies, applications and suggestions",X Dong; X Zhang; W Bu; D Zhang,2024,2024 3rd International …,"interpretable multi-agent interactions. These have positioned LLM-based agents as pivotal   In this paper, we present a comprehensive survey of LLMbased agents. Different from some",https://ieeexplore.ieee.org/abstract/document/10748304/,,32,"/scholar?cites=14546474376125080307&as_sdt=5,33&sciodt=0,33&hl=en"
Easytool: Enhancing llm-based agents with concise tool instruction,S Yuan; K Song; J Chen; X Tan; Y Shen,2025,Proceedings of the …,"bring some challenges to LLM-based agents to understand,  tool documentations for improving  LLM-based agents in using  current tool utilization in LLM-based agents and first point out",https://aclanthology.org/2025.naacl-long.44/,https://aclanthology.org/2025.naacl-long.44.pdf,158,"/scholar?cites=15213361057645018401&as_sdt=5,33&sciodt=0,33&hl=en"
Matplotagent: Method and evaluation for llm-based agentic scientific data visualization,Z Yang; Z Zhou; S Wang; X Cong; X Han,2024,Findings of the …,"In this study, we introduce MatPlotAgent, an efficient modelagnostic LLM agent framework  designed to automate scientific data visualization tasks. Leveraging the capabilities of both",https://aclanthology.org/2024.findings-acl.701/,https://aclanthology.org/2024.findings-acl.701.pdf,103,"/scholar?cites=17716099184860527581&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based agent society investigation: Collaboration and confrontation in avalon gameplay,Y Lan; Z Hu; L Wang; Y Wang; D Ye,2024,Proceedings of the …,"research on negative social behaviors of LLM agents relatively scarce. Previous research  on  To delve deeper into the social behaviors of LLM agents, we intend to comprehensively",https://aclanthology.org/2024.emnlp-main.7/,https://aclanthology.org/2024.emnlp-main.7.pdf,84,"/scholar?cites=230346232411621283&as_sdt=5,33&sciodt=0,33&hl=en"
Agentgym: Evaluating and training large language model-based agents across diverse environments,Z Xi; Y Ding; W Chen; B Hong; H Guo,2025,Proceedings of the …,"LLM-based agents. Moreover, AGENTGYM supports interactive exploration and learning  for agents  Based on AGENTGYM, we take the initial step to develop LLM-based agents that",https://aclanthology.org/2025.acl-long.1355/,https://aclanthology.org/2025.acl-long.1355.pdf,104,"/scholar?cites=12315869301672030873&as_sdt=5,33&sciodt=0,33&hl=en"
Exploring llm-based agents for root cause analysis,D Roy; X Zhang; R Bhave; C Bansal,2024,… proceedings of the …,"potential of agents, we present a case study of a practical implementation of an LLM agent  for  • We present the rst empirical study on the use of ReAct [40], an LLM agent, for RCA in an",https://dl.acm.org/doi/abs/10.1145/3663529.3663841,https://dl.acm.org/doi/pdf/10.1145/3663529.3663841,154,"/scholar?cites=7178390349419858184&as_sdt=5,33&sciodt=0,33&hl=en"
Econagent: large language model-empowered agents for simulating macroeconomic activities,N Li; C Gao; M Li; Y Li; Q Liao,2024,… of the 62nd Annual Meeting of the …,", LLM-empowered agents have demonstrated capabilities in reasoning, planning, and  decision-making. In this work, we design EconAgent, a LLM-empowered agent  driven by agents’",https://aclanthology.org/2024.acl-long.829/,https://aclanthology.org/2024.acl-long.829.pdf,204,"/scholar?cites=9064523144662990258&as_sdt=5,33&sciodt=0,33&hl=en"
A survey on large language model based autonomous agents,L Wang; C Ma; X Feng; Z Zhang; H Yang,2024,Frontiers of Computer …,"construction of LLM-based autonomous agents, proposing a  applications of LLM-based  autonomous agents in social  commonly used for LLM-based autonomous agents. Based",https://link.springer.com/article/10.1007/s11704-024-40231-1,https://link.springer.com/content/pdf/10.1007/s11704-024-40231-1.pdf,3083,"/scholar?cites=14371622504724745017&as_sdt=5,33&sciodt=0,33&hl=en"
"Large language model agent: A survey on methodology, applications and challenges",J Luo; W Zhang; Y Yuan; Y Zhao; J Yang; Y Gu,2025,arXiv preprint arXiv …,", examining how agents are constructed, how  LLM agents and identify promising  directions for future research. The collection is available at https://github.com/luo-junyu/Awesome-Agent",https://arxiv.org/abs/2503.21460,https://arxiv.org/pdf/2503.21460?,140,"/scholar?cites=2553384233263415865&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based agentic reasoning frameworks: A survey from methods to scenarios,B Zhao; LG Foo; P Hu; C Theobalt; H Rahmani,2025,arXiv preprint arXiv …,"difficult to observe the abilities and trends of LLM agents at the frontier of research or the  special  Thus, we propose a systematic taxonomy which provides a unified view of LLM agentic",https://arxiv.org/abs/2508.17692,https://arxiv.org/pdf/2508.17692?,17,"/scholar?cites=17634371389233281140&as_sdt=5,33&sciodt=0,33&hl=en"
Knowagent: Knowledge-augmented planning for llm-based agents,Y Zhu; S Qiao; Y Ou; S Deng; S Lyu,2025,Findings of the …,"2024c) introduce a “Formal-LLM” framework for agents, combining the expressiveness of  natural language with the precision of formal language to enhance agent capabilities.",https://aclanthology.org/2025.findings-naacl.205/,https://aclanthology.org/2025.findings-naacl.205.pdf,102,"/scholar?cites=2724751063976304426&as_sdt=5,33&sciodt=0,33&hl=en"
User behavior simulation with large language model-based agents,L Wang; J Zhang; H Yang; ZY Chen; J Tang,2025,ACM Transactions on …,"LLM-based agents to simulate real users. To enable interactions between different agents  and observe their behavior patterns, we design a sandbox environment, where each agent",https://dl.acm.org/doi/abs/10.1145/3708985,https://dl.acm.org/doi/pdf/10.1145/3708985,213,"/scholar?cites=7685320797857156490&as_sdt=5,33&sciodt=0,33&hl=en"
Watch out for your agents! investigating backdoor threats to llm-based agents,W Yang; X Bi; Y Lin; S Chen,2024,Advances in Neural …,"LLM-based agents rely on LLMs as their core controllers, we believe LLM-based agents also   this paper, we take the first step to investigate such backdoor threats to LLM-based agents.",https://proceedings.neurips.cc/paper_files/paper/2024/hash/b6e9d6f4f3428cd5f3f9e9bbae2cab10-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/b6e9d6f4f3428cd5f3f9e9bbae2cab10-Paper-Conference.pdf,161,"/scholar?cites=18168407162997501881&as_sdt=5,33&sciodt=0,33&hl=en"
Agentic AI for sustainable development: Leveraging large language model-enhanced agent-based modeling for complex policy strategies,J Liu; C Chu; Y Zhao; G Aoki; Z Xiao,2025,Emerging Media,"It means moving beyond simple rules to agents that can: (a)  area of active research,  agentic LLMs can potentially modify  integration of LLM-based autonomous agents within ABM",https://journals.sagepub.com/doi/abs/10.1177/27523543251365678,https://journals.sagepub.com/doi/pdf/10.1177/27523543251365678,6,"/scholar?cites=15725038128621905949&as_sdt=5,33&sciodt=0,33&hl=en"
Llm experiments with simulation: Large language model multi-agent system for simulation model parametrization in digital twins,Y Xia; D Dittler; N Jazdi; H Chen,2024,2024 IEEE 29th …,• Multi-agent framework: We present a novel LLMagent architecture that dynamically interacts  with digital twin simulation to determine feasible parameter settings for simulated physical,https://ieeexplore.ieee.org/abstract/document/10710900/,https://arxiv.org/pdf/2405.18092,51,"/scholar?cites=12604159467627458046&as_sdt=5,33&sciodt=0,33&hl=en"
From llm reasoning to autonomous ai agents: A comprehensive review,MA Ferrag; N Tihanyi; M Debbah,2025,arXiv preprint arXiv:2504.19678,"on Personal LLM Agents LLM-based agents that deeply inte design choices underlying  Personal LLM Agents, informed by  the groundwork for Personal LLM Agents to become a major",https://arxiv.org/abs/2504.19678,https://arxiv.org/pdf/2504.19678?,166,"/scholar?cites=18364990593051905415&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating cultural and social awareness of llm web agents,H Qiu; AR Fabbri; D Agarwal; KH Huang,2025,Findings of the …,", a benchmark designed to assess LLM agents’ sensitivity to  Our approach evaluates LLM  agents’ ability to detect and  in non-agent than in web-based agent environments, with agents",https://aclanthology.org/2025.findings-naacl.222/,https://aclanthology.org/2025.findings-naacl.222.pdf,34,"/scholar?cites=14113984329237984008&as_sdt=5,33&sciodt=0,33&hl=en"
Lifelong learning of large language model based agents: A roadmap,J Zheng; C Shi; X Cai; Q Li; D Zhang,2026,… on Pattern Analysis …,"in natural language processing, existing LLM agents are typically designed for static   learning into LLM-based agents. We categorize the core components of these agents into three",https://ieeexplore.ieee.org/abstract/document/11328884/,https://arxiv.org/pdf/2501.07278?,61,"/scholar?cites=4075085038558845054&as_sdt=5,33&sciodt=0,33&hl=en"
Simulating opinion dynamics with networks of llm-based agents,YS Chuang; A Goyal; N Harlalka,2024,Findings of the …,"LLM agents to simulate human-like opinion dynamics. Critically, we show that LLM agents   of introducing human-like confirmation bias into the creation of more stubborn LLM agents.",https://aclanthology.org/2024.findings-naacl.211/,https://aclanthology.org/2024.findings-naacl.211.pdf,180,"/scholar?cites=3789676752297901011&as_sdt=5,33&sciodt=0,33&hl=en"
Self-organized agents: A llm multi-agent framework toward ultra large-scale code generation and optimization,Y Ishibashi; Y Nishimura,2024,arXiv preprint arXiv:2404.02183,"with LLM agents, we propose SoA, a novel multi-agent framework that harnesses the power  of self-organization and collaboration. While we intentionally adopted simple agents for SoA",https://arxiv.org/abs/2404.02183,https://arxiv.org/pdf/2404.02183?,98,"/scholar?cites=12796861780616256826&as_sdt=5,33&sciodt=0,33&hl=en"
Self-adaptive large language model (llm)-based multiagent systems,N Nascimento; P Alencar,2023,2023 IEEE International …,"With LLM embedded into each agent, we posit that unique behaviors might emerge from  such  behaviors within these LLMembedded autonomous agents as they interact and self-adapt.",https://ieeexplore.ieee.org/abstract/document/10336211/,https://arxiv.org/pdf/2307.06187,113,"/scholar?cites=1256451148422809412&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-agent-controller: A universal multi-agent large language model system as a control engineer,R Zahedifar; SA Mirghasemi; MS Baghshah,2025,arXiv preprint arXiv …,"on LLM agents in robotics and control systems. Section 3 details the methodology of the  proposed LLMAgent Overall, our findings highlight that LLM agent systems significantly enhance",https://arxiv.org/abs/2505.19567,https://arxiv.org/pdf/2505.19567?,8,"/scholar?cites=15568657699184025061&as_sdt=5,33&sciodt=0,33&hl=en"
Which agent causes task failures and when? on automated failure attribution of llm multi-agent systems,S Zhang; M Yin; J Zhang; J Liu; Z Han; J Zhang,2025,arXiv preprint arXiv …,research area: automated failure attribution for LLM multi-agent systems. To support this   127 LLM multi-agent systems with fine-grained annotations linking failures to specific agents,https://arxiv.org/abs/2505.00212,https://arxiv.org/pdf/2505.00212?,75,"/scholar?cites=18011512075348834096&as_sdt=5,33&sciodt=0,33&hl=en"
Llm-based agents for automating the enhancement of user story quality: An early report,Z Zhang; M Rayhan; T Herda; M Goisauf,2024,… conference on agile …,LLM agents to automate the enhancement of user story quality within agile software development  settings. We implement an Autonomous LLM-based Agent  a proof of concept for LLM’s,https://link.springer.com/chapter/10.1007/978-3-031-61154-4_8,https://link.springer.com/content/pdf/10.1007/978-3-031-61154-4_8.pdf,78,"/scholar?cites=10899031194037871608&as_sdt=5,33&sciodt=0,33&hl=en"
Dynamic llm-agent network: An llm-agent collaboration framework with agent team optimization,Z Liu; Y Zhang; P Li; Y Liu; D Yang,2023,arXiv preprint arXiv:2310.02170,strategic team of agents communicating in a  LLM-Agent Network (DyLAN) for LLM-agent  collaboration on complicated tasks like reasoning and code generation. DyLAN enables agents,https://arxiv.org/abs/2310.02170,https://arxiv.org/pdf/2310.02170,254,"/scholar?cites=14033654343850454790&as_sdt=5,33&sciodt=0,33&hl=en"
Investorbench: A benchmark for financial decision-making tasks with llm-based agent,H Li; Y Cao; Y Yu; SR Javaji; Z Deng; Y He,2025,Proceedings of the …,"To establish a baseline and assess the performance of LLM agents, we standardize  experimental settings and evaluation metrics across various financial decision-making tasks.",https://aclanthology.org/2025.acl-long.126/,https://aclanthology.org/2025.acl-long.126.pdf,65,"/scholar?cites=18331699355436372517&as_sdt=5,33&sciodt=0,33&hl=en"
Membench: Towards more comprehensive evaluation on the memory of llm-based agents,H Tan; Z Zhang; C Ma; X Chen; Q Dai,2025,Findings of the …,evaluation of the memory capability of LLM-based agents. It allows for the  LLM-based  agents. To provide a comprehensive and obvious assessment of the various aspects of the agent’,https://aclanthology.org/2025.findings-acl.989/,https://aclanthology.org/2025.findings-acl.989.pdf,28,"/scholar?cites=14760809504735275018&as_sdt=5,33&sciodt=0,33&hl=en"
AgentGen: Enhancing Planning Abilities for Large Language Model based Agent via Environment and Task Generation,M Hu; P Zhao; C Xu; Q Sun; JG Lou; Q Lin,2025,Proceedings of the 31st …,"Large Language Model (LLM) based agents have garnered significant attention and are  becoming  abilities of LLM-based agents through instruction tuning, referred to as agent training.",https://dl.acm.org/doi/abs/10.1145/3690624.3709321,https://dl.acm.org/doi/pdf/10.1145/3690624.3709321,68,"/scholar?cites=12465826572462597950&as_sdt=5,33&sciodt=0,33&hl=en"
Osagent: Copiloting operating system with llm-based agent,J Xu; K Guo; W Gong; R Shi,2024,2024 International Joint …,"In this paper, we point out that for copiloting an operating system, an LLM-based Agent   length constraints of the LLM. On the other hand, it may provide the LLM with excessive, yet",https://ieeexplore.ieee.org/abstract/document/10650304/,,9,"/scholar?cites=14085234907580518932&as_sdt=5,33&sciodt=0,33&hl=en"
Llm agents for education: Advances and applications,Z Chu; S Wang; J Xie; T Zhu; Y Yan; J Ye,2025,arXiv preprint arXiv …,"applying LLM agents to address  agents, including representative datasets, benchmarks,  and algorithmic frameworks. Additionally, we highlight key challenges in deploying LLM agents",https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.743.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.743.pdf,138,"/scholar?cites=4226071890866678953&as_sdt=5,33&sciodt=0,33&hl=en"
The rise and potential of large language model based agents: A survey,Z Xi; W Chen; X Guo; W He; Y Ding; B Hong,2025,Science China …,"LLM-based agents. In this article, we conduct a comprehensive survey on LLM-based agents  the exploration of societies built upon LLM-based agents. We also conclude some potential",https://link.springer.com/article/10.1007/s11432-024-4222-0,https://arxiv.org/pdf/2309.07864,2192,"/scholar?cites=431348774074097910&as_sdt=5,33&sciodt=0,33&hl=en"
"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges",X Li; S Wang; S Zeng; Y Wu; Y Yang,2024,Vicinagearth,"of LLM-based multi-agent systems in two main areas: problem-solving and world simulation.  Finally, we address several challenges faced by LLM-based multi-agent systems and",https://link.springer.com/article/10.1007/s44336-024-00009-2,https://link.springer.com/article/10.1007/s44336-024-00009-2,515,"/scholar?cites=2428406754672008977&as_sdt=5,33&sciodt=0,33&hl=en"
S3: Social-network simulation system with large language model-empowered agents,C Gao; X Lan; Z Lu; J Mao; J Piao; H Wang,2023,arXiv preprint arXiv …,techniques to ensure that the agent’s behavior closely emulates that  By endowing the agent  in the system with the ability to  network simulation empowered by LLM-based agents. We an,https://arxiv.org/abs/2307.14984,https://arxiv.org/pdf/2307.14984,164,"/scholar?cites=16798595884590674592&as_sdt=5,33&sciodt=0,33&hl=en"
A-mem: Agentic memory for llm agents,W Xu; Z Liang; K Mei; H Gao; J Tan; Y Zhang,2025,arXiv preprint arXiv …,While large language model (LLM) agents can effectively use external tools for complex   agentic memory system for LLM agents that can dynamically organize memories in an agentic,https://arxiv.org/abs/2502.12110,https://arxiv.org/pdf/2502.12110,382,"/scholar?cites=10939924862500772281&as_sdt=5,33&sciodt=0,33&hl=en"
Agentlens: Visual analysis for agent behaviors in llm-based autonomous systems,J Lu; B Pan; J Chen; Y Feng; J Hu,2024,IEEE Transactions on …,LLM-based algorithm for summarizing agent behavior that furnishes a hierarchical depiction  of sequences of agent  the causal linkages among disparate agent events. Based on the,https://ieeexplore.ieee.org/abstract/document/10520238/,https://arxiv.org/pdf/2402.08995,43,"/scholar?cites=11233621448583243770&as_sdt=5,33&sciodt=0,33&hl=en"
Richelieu: Self-evolving llm-based agents for ai diplomacy,Z Guan; X Kong; F Zhong,2024,Advances in Neural …,"The question then arises: Can we build an AI agent that excels in the art of  , agents based  on the Large Language Model(LLM) have emerged as a promising development for AI agents.",https://proceedings.neurips.cc/paper_files/paper/2024/hash/df2d62b96a4003203450cf89cd338bb7-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/df2d62b96a4003203450cf89cd338bb7-Paper-Conference.pdf,49,"/scholar?cites=4388610669648051704&as_sdt=5,33&sciodt=0,33&hl=en"
Cleanagent: Automating data standardization with llm-based agents,D Qi; Z Miao; J Wang,2024,arXiv preprint arXiv:2403.08291,"of LLM-based agents. Then, we describe the CleanAgent workflow constructed by four agents.   can be completed by the cooperation of the four agents in CleanAgent . Basic Structure of",https://arxiv.org/abs/2403.08291,https://arxiv.org/pdf/2403.08291,37,"/scholar?cites=7377674851712484917&as_sdt=5,33&sciodt=0,33&hl=en"
