title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url
Survey on evaluation of llm-based agents,A Yehudai; L Eden; A Li; G Uziel; Y Zhao,2025,arXiv preprint arXiv …,"”, “AI Agents”, “Agents,” and “Agentic Systems”. We adopt the terms “LLM-based agents”  and “LLM agents” to emphasize both the foundational technology (LLMs) and the agentic",https://arxiv.org/abs/2503.16416,https://arxiv.org/pdf/2503.16416,140,"/scholar?cites=15426870596102221307&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluation and benchmarking of llm agents: A survey,M Mohammadi; Y Li; J Lo; W Yip,2025,Proceedings of the 31st ACM SIGKDD …,"We propose a two-dimensional taxonomy to organize different aspects of the evaluation of  LLM-based agents, structured along the axes of Evaluation Objectives (what to evaluate) and",https://dl.acm.org/doi/abs/10.1145/3711896.3736570,https://dl.acm.org/doi/pdf/10.1145/3711896.3736570,87,"/scholar?cites=4143708014406616729&as_sdt=5,33&sciodt=0,33&hl=en"
Agentharm: A benchmark for measuring harmfulness of llm agents,M Andriushchenko; A Souly; M Dziemian,2024,arXiv preprint arXiv …,"on LLM agent misuse, we propose a new benchmark called AgentHarm. The benchmark   a reliable, standardized benchmark for measuring robustness of LLM agents against a broad",https://arxiv.org/abs/2410.09024,https://arxiv.org/pdf/2410.09024,191,"/scholar?cites=2401564792328774425&as_sdt=5,33&sciodt=0,33&hl=en"
Agentboard: An analytical evaluation board of multi-turn llm agents,C Ma; J Zhang; Z Zhu; C Yang,2024,Advances in neural …,"(DeepSeek-AI et al., 2024) taking the lead; (2) Strong LLM agents  the importance of analytic  evaluation of LLM agents. The detailed  contribute to the further development of LLM agents.",https://proceedings.neurips.cc/paper_files/paper/2024/hash/877b40688e330a0e2a3fc24084208dfa-Abstract-Datasets_and_Benchmarks_Track.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/877b40688e330a0e2a3fc24084208dfa-Paper-Datasets_and_Benchmarks_Track.pdf,110,"/scholar?cites=2185560437422050791&as_sdt=5,33&sciodt=0,33&hl=en"
Agent-safetybench: Evaluating the safety of llm agents,Z Zhang; S Cui; Y Lu; J Zhou; J Yang; H Wang,2024,arXiv preprint arXiv …,"assessment and further improvement. In this paper, we introduce AGENTSAFETYBENCH, a  comprehensive benchmark  Our evaluation of 16 popular LLM agents reveals a concerning",https://arxiv.org/abs/2412.14470,https://arxiv.org/pdf/2412.14470,117,"/scholar?cites=13632653504669362134&as_sdt=5,33&sciodt=0,33&hl=en"
Investorbench: A benchmark for financial decision-making tasks with llm-based agent,H Li; Y Cao; Y Yu; SR Javaji; Z Deng; Y He,2025,Proceedings of the …,"Such benchmarks would enable a more robust assessment  opensource, LLM-based agent  benchmark that generalizes  stock investment decisions, our benchmark extends the scope to",https://aclanthology.org/2025.acl-long.126/,https://aclanthology.org/2025.acl-long.126.pdf,65,"/scholar?cites=18331699355436372517&as_sdt=5,33&sciodt=0,33&hl=en"
Chateval: Towards better llm-based evaluators through multi-agent debate,CM Chan; W Chen; Y Su; J Yu; W Xue; S Zhang,2023,arXiv preprint arXiv …,"in the evaluation, we resort to a multi-agent debate framework, moving beyond single-  Agent means that we directly query an LLM to generate the response towards the evaluation",https://arxiv.org/abs/2308.07201,https://arxiv.org/pdf/2308.07201,929,"/scholar?cites=5895022507506453381&as_sdt=5,33&sciodt=0,33&hl=en"
Agentbench: Evaluating llms as agents,X Liu; H Yu; H Zhang; Y Xu; X Lei; H Lai; Y Gu,2023,arXiv preprint arXiv …,", we analyze some important factors that impact an LLM agent’s performance on  AGENTBENCH, including outcome portion analysis, code training, and the difference between API-",https://arxiv.org/abs/2308.03688,https://arxiv.org/pdf/2308.03688,532,"/scholar?cites=17298865796446863019&as_sdt=5,33&sciodt=0,33&hl=en"
Benchmark self-evolving: A multi-agent framework for dynamic llm evaluation,S Wang; Z Long; Z Fan; XJ Huang,2025,Proceedings of the 31st …,"of the instance verifier agent is to validate the correctness of  auto-generated by an LLM-based  agent, the inclusion of this  It has two primary purposes: (1) mitigating the impact of LLM’",https://aclanthology.org/2025.coling-main.223/,https://aclanthology.org/2025.coling-main.223.pdf,36,"/scholar?cites=16027641746415881956&as_sdt=5,33&sciodt=0,33&hl=en"
Mobile-bench: An evaluation benchmark for llm-based mobile agents,S Deng; W Xu; H Sun; W Liu; T Tan,2024,Proceedings of the …,"(3) Current evaluation metrics are insufficient to accurately assess the process of sequential   Bench, a novel benchmark for evaluating the capabilities of LLM-based mobile agents. First,",https://aclanthology.org/2024.acl-long.478/,https://aclanthology.org/2024.acl-long.478.pdf,70,"/scholar?cites=9879217706727691006&as_sdt=5,33&sciodt=0,33&hl=en"
Multiagentbench: Evaluating the collaboration and competition of llm agents,K Zhu; H Du; Z Hong; X Yang; S Guo,2025,Proceedings of the …,agents; yet existing benchmarks either focus on singleagent  the dynamics of multi-agent  coordination and competition. In  benchmark designed to evaluate LLMbased multi-agent,https://aclanthology.org/2025.acl-long.421/,https://aclanthology.org/2025.acl-long.421.pdf,117,"/scholar?cites=18373405712514968202&as_sdt=5,33&sciodt=0,33&hl=en"
Bixbench: a comprehensive benchmark for llm-based agents in computational biology,L Mitchener; JM Laurent; A Andonian,2025,arXiv preprint arXiv …,"Thus, at evaluation time, we present an agent with an empty Jupyter notebook, a set of input   the openanswer benchmark, we also provide the option to evaluate agents’ performance via",https://arxiv.org/abs/2503.00096,https://arxiv.org/pdf/2503.00096?,48,"/scholar?cites=7748294218351646872&as_sdt=5,33&sciodt=0,33&hl=en"
Agentgym: Evaluating and training large language model-based agents across diverse environments,Z Xi; Y Ding; W Chen; B Hong; H Guo,2025,Proceedings of the …,"agents through multi-turn interactions and real-time feedback. Based on AGENTGYM, we take  the initial step to develop LLM-based agents  evaluation and training of LLM-based agents",https://aclanthology.org/2025.acl-long.1355/,https://aclanthology.org/2025.acl-long.1355.pdf,104,"/scholar?cites=12315869301672030873&as_sdt=5,33&sciodt=0,33&hl=en"
MedAgentBench: a virtual EHR environment to benchmark medical LLM agents,Y Jiang; KC Black; G Geng; D Park; J Zou; AY Ng,2025,Nejm Ai,"To address this gap in the deployment of agentic artificial intelligence (AI) in health care,  we introduce MedAgentBench, a broad evaluation suite designed to assess the agent",https://ai.nejm.org/doi/abs/10.1056/AIdbp2500144,https://ai.nejm.org/doi/full/10.1056/AIdbp2500144?query=recirc_crossjournalmorepubs,62,"/scholar?cites=6759083773306743546&as_sdt=5,33&sciodt=0,33&hl=en"
Agentauditor: Human-level safety and security evaluation for llm agents,H Luo; S Dai; C Ni; X Li; G Zhang; K Wang; T Liu,2025,arXiv preprint arXiv …,"benchmark for LLM-based evaluators in agent safety and security, we introduce ASSEBench  (Agent Safety & Security Evaluator Benchmark) carefully annotated agent interaction records",https://arxiv.org/abs/2506.00641,https://arxiv.org/pdf/2506.00641,22,"/scholar?cites=523652018719672976&as_sdt=5,33&sciodt=0,33&hl=en"
Theagentcompany: benchmarking llm agents on consequential real world tasks,FF Xu; Y Song; B Li; Y Tang; K Jain; M Bao,2024,arXiv preprint arXiv …,"LLM agents’ performance on performing real-world professional tasks, in this paper we introduce  TheAgentCompany, an extensible benchmark for evaluating AI agents  baseline agents",https://arxiv.org/abs/2412.14161,https://arxiv.org/pdf/2412.14161,117,"/scholar?cites=15914899902923444727&as_sdt=5,33&sciodt=0,33&hl=en"
Agentquest: A modular benchmark framework to measure progress and improve llm agents,L Gioacchini; G Siracusano; D Sanvito,2024,Proceedings of the …,"As with any research pursuit, benchmarking and evaluation  new evaluation metrics that can  reliably track LLM agent progress  the agent architecture to obtain a significant performance",https://aclanthology.org/2024.naacl-demo.19/,https://aclanthology.org/2024.naacl-demo.19.pdf,30,"/scholar?cites=7854520504384434238&as_sdt=5,33&sciodt=0,33&hl=en"
Evaluating llm-based agents for multi-turn conversations: A survey,S Guan; J Wang; J Bian; B Zhu; JG Lou,2026,ACM Transactions on …,"This paper surveys evaluation methods for LLM-based multi-turn conversational  Hence,  We present an overview of End-to-end Experience evaluation goals for LLM-based agents in",https://dl.acm.org/doi/abs/10.1145/3793671,https://dl.acm.org/doi/pdf/10.1145/3793671,32,"/scholar?cites=8185088439609622524&as_sdt=5,33&sciodt=0,33&hl=en"
Large language model evaluation via multi ai agents: Preliminary results,Z Rasheed; M Waseem; K Systä,2024,arXiv preprint arXiv …,"In this section, we present the initial results of the proposed multi agents model for  evaluation of various LLM-based model. The primarily results are shown in Table 1. So far our",https://arxiv.org/abs/2404.01023,https://arxiv.org/pdf/2404.01023,28,"/scholar?cites=7906674433417636986&as_sdt=5,33&sciodt=0,33&hl=en"
Agent-as-a-judge: Evaluate agents with agents,M Zhuge; C Zhao; D Ashley; W Wang,2024,arXiv preprint arXiv …,"We benchmark three of the popular agentic systems using Agent-as-a-Judge  LLM-as-a-Judge  and is as reliable as our human evaluation baseline. Altogether, we believe that Agent-as-",https://arxiv.org/abs/2410.10934,https://arxiv.org/pdf/2410.10934?,152,"/scholar?cites=17988879340922430444&as_sdt=5,33&sciodt=0,33&hl=en"
Agentsims: An open-source sandbox for large language model evaluation,J Lin; H Zhao; A Zhang; Y Wu; H Ping,2023,arXiv preprint arXiv …,"Existing evaluation methods suffer from following  We suggest that taskbased evaluation,  where LLM agents  Researchers can build their evaluation tasks by adding agents and",https://arxiv.org/abs/2308.04026,https://arxiv.org/pdf/2308.04026,121,"/scholar?cites=7756935202179927139&as_sdt=5,33&sciodt=0,33&hl=en"
