title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Toolace: Winning the points of llm function calling,W Liu; X Huang; X Zeng; X Hao; S Yu; D Li,2024.0,arXiv preprint arXiv …,"LLM, we propose a self-guided dialog generation (SDG) module to synthesize the function-calling   Various types of function-calling dialogs are generated via the interaction of multiple",https://arxiv.org/abs/2409.00920,https://arxiv.org/pdf/2409.00920,130,"/scholar?cites=4243709917547674101&as_sdt=5,33&sciodt=0,33&hl=en",Toolace: Winning the points of llm function calling,"Function calling significantly extends the application boundary of large language models, where high-quality and diverse training data is critical for unlocking this capability. However, real function-calling data is quite challenging to collect and annotate, while synthetic data generated by existing pipelines tends to lack coverage and accuracy. In this paper, we present ToolACE, an automatic agentic pipeline designed to generate accurate, complex, and diverse tool-learning data. ToolACE leverages a novel self-evolution synthesis process to curate a comprehensive API pool of 26,507 diverse APIs. Dialogs are further generated through the interplay among multiple agents, guided by a formalized thinking process. To ensure data accuracy, we implement a dual-layer verification system combining rule-based and model-based checks. We demonstrate that models trained on our synthesized data, even with only 8B parameters, achieve state-of-the-art performance on the Berkeley Function-Calling Leaderboard, rivaling the latest GPT-4 models. Our model and a subset of the data are publicly available at https://huggingface.co/Team-ACE.",10.48550/arXiv.2409.00920,SemanticScholar,found
ToolScope: Enhancing LLM Agent Tool Use through Tool Merging and Context-Aware Filtering,MM Liu; D Garcia; F Parllaku; V Upadhyay,2025.0,arXiv preprint arXiv …,the toolset to fit within the LLM’s input window without  across 3 open-source tool-use  benchmarks covering both single ’s effectiveness in enhancing LLM tool-use capabilities.,https://arxiv.org/abs/2510.20036,https://arxiv.org/pdf/2510.20036,1,"/scholar?cites=14586472334263194517&as_sdt=5,33&sciodt=0,33&hl=en",ToolScope: Enhancing LLM Agent Tool Use through Tool Merging and Context-Aware Filtering,,,,skipped
An llm-tool compiler for fused parallel function calling,S Singh; A Karatzas; M Fore; I Anagnostopoulos,2024.0,arXiv preprint arXiv …,The performance degradation for LLM-ToolCompiler  that the speedup for LLM-ToolCompiler  in terms of average time per task is higher than OAI Parallel function calling consistently.,https://arxiv.org/abs/2405.17438,https://arxiv.org/pdf/2405.17438,18,"/scholar?cites=579581788996332107&as_sdt=5,33&sciodt=0,33&hl=en",An llm-tool compiler for fused parallel function calling,,,,skipped
The Evolution of Tool Use in LLM Agents: From Single-Tool Call to Multi-Tool Orchestration,H Xu; C Li; X Ma; X Ou; Z Zhang; T He; X Liu,2026.0,arXiv preprint arXiv …,"Tool use enables large  tool LLM agents and analyzes the state of the art in this  rapidly developing area. First, we unify task formulations and distinguish single-call tool use from",https://arxiv.org/abs/2603.22862,,0,,The Evolution of Tool Use in LLM Agents: From Single-Tool Call to Multi-Tool Orchestration,,,,skipped
"Toolsandbox: A stateful, conversational, interactive evaluation benchmark for llm tool use capabilities",J Lu; T Holleis; Y Zhang; B Aumayer,2025.0,Findings of the …,"the Agent and tools, it relies solely on an LLM evaluator to judge the final pass rate and win   tool-use benchmark. To the best of our knowledge, TOOLSANDBOX is the first LLM tool-use",https://aclanthology.org/2025.findings-naacl.65/,https://aclanthology.org/2025.findings-naacl.65.pdf,99,"/scholar?cites=3502961825382118518&as_sdt=5,33&sciodt=0,33&hl=en","Toolsandbox: A stateful, conversational, interactive evaluation benchmark for llm tool use capabilities",,,,skipped
Tool learning in the wild: Empowering language models as automatic tool agents,Z Shi; S Gao; L Yan; Y Feng; X Chen; Z Chen,2025.0,Proceedings of the …,"the tool-use workflow. Specifically, the LLM automatically transforms tool documentation into  callable functions, verifying syntax and runtime correctness. Then, the LLM integrates these",https://dl.acm.org/doi/abs/10.1145/3696410.3714825,https://dl.acm.org/doi/pdf/10.1145/3696410.3714825,55,"/scholar?cites=9498023605403911279&as_sdt=5,33&sciodt=0,33&hl=en",Tool learning in the wild: Empowering language models as automatic tool agents,,,,skipped
Tool-use Refiner: A Lightweight Plug-and-Play Module for Enhancing LLM Tool-Use,Q Jiao; Y Shen,,,"that introduces a small-scale LLM as a Tool-use Refiner. This model is designed to correct  and enhance tool-invocations from a larger upstream LLM. Specifically, when a user submits",https://openreview.net/forum?id=Ak4DMpYSM3,https://openreview.net/pdf?id=Ak4DMpYSM3,0,,Tool-use Refiner: A Lightweight Plug-and-Play Module for Enhancing LLM Tool-Use,,,,skipped
Llm agents making agent tools,G Wölflein; D Ferber; D Truhn,2025.0,Proceedings of the …,"OpenAI’s function calling and structured output APIs respectively (OpenAI If the LLM proposes  an action at  Specifically, we ask the LLM to check whether the result returned by the tool is",https://aclanthology.org/2025.acl-long.1266/,https://aclanthology.org/2025.acl-long.1266.pdf,42,"/scholar?cites=17302589649293188991&as_sdt=5,33&sciodt=0,33&hl=en",Llm agents making agent tools,,,,skipped
Empowering LLM-based Agents: Methods and Challenges in Tool Use,X Du,2025.0,Applied and Computational Engineering,"Central to this endeavor is the concept of tool use, which  a comprehensive survey of tool  use in LLM-based agents.  implemented through Function Calling, where the LLM outputs a",https://ace.ewapub.com/article/view/28954,https://ace.ewapub.com/article/view/28954.pdf,0,,Empowering LLM-based Agents: Methods and Challenges in Tool Use,"The emergence of Large Language Model (LLM)-based agents marks a significant step towards more capable Artificial Intelligence. However, the effectiveness of these agents is fundamentally constrained by the static nature of their internal knowledge. Tool use has become a critical paradigm to overcome these limitations, enabling agents to interact with dynamic data, execute complex computations, and act upon the world. This paper provides a comprehensive survey of the methods, challenges, and future directions in empowering LLM-based agents with tool-use capabilities. Through a systematic literature review, we synthesized the current state of the art, charting the evolution from foundational agent architectures and core invocation mechanisms like function calling to advanced strategies such as dynamic tool retrieval and autonomous tool creation. Our analysis revealed several critical challenges that impede the deployment of robust agents, including knowledge conflicts between internal priors and external evidence, significant performance degradation in long-context scenarios, non-monotonic scaling behaviors in compound systems, and novel security vulnerabilities. By mapping the current research landscape and identifying these key obstacles, this survey proposes a research agenda to guide future efforts in building more capable, secure, and reliable AI agents.",10.54254/2755-2721/2026.tj28954,Crossref,found
Toolscan: A benchmark for characterizing errors in tool-use llms,S Kokane; M Zhu; T Awalgaonkar; J Zhang,2024.0,arXiv preprint arXiv …,• We identify seven common error patterns in LLM tool-use tasks and create an evaluation  framework that analyzes these errors consistently across different agents and environments.,https://arxiv.org/abs/2411.13547,https://arxiv.org/pdf/2411.13547,3,"/scholar?cites=1555921922557512835&as_sdt=5,33&sciodt=0,33&hl=en",Toolscan: A benchmark for characterizing errors in tool-use llms,,,,skipped
Learning to Rewrite Tool Descriptions for Reliable LLM-Agent Tool Use,R Guo; K Dong; X Gao; K Das,2026.0,arXiv preprint arXiv:2602.20426,The performance of LLM-based agents depends not only on the agent itself but also on the  quality of the tool interfaces it consumes. While prior work has focused heavily on agent fine-,https://arxiv.org/abs/2602.20426,https://arxiv.org/pdf/2602.20426,0,,Learning to Rewrite Tool Descriptions for Reliable LLM-Agent Tool Use,,,,skipped
PORTool: Tool-Use LLM Training with Rewarded Tree,F Wu; W Zhu; Y Zhang; S Chatterjee; J Zhu,2025.0,arXiv preprint arXiv …,"A tool-use LLM is equipped with tool-integrated reasoning (TIR),  that enables an LLM with  the tool-use capability. Therefore, we  method that reinforces an LLM to utilize external tools.",https://arxiv.org/abs/2510.26020,https://arxiv.org/pdf/2510.26020,3,"/scholar?cites=11071588112686069057&as_sdt=5,33&sciodt=0,33&hl=en",PORTool: Tool-Use LLM Training with Rewarded Tree,,,,skipped
Llm with tools: A survey,Z Shen,2024.0,arXiv preprint arXiv:2409.18807,method for using external tools for large models. This paradigm provides a macro perspective  that allows us to gain insight into the actual use of external tools in large-scale models.,https://arxiv.org/abs/2409.18807,https://arxiv.org/pdf/2409.18807?,113,"/scholar?cites=11716785278761722307&as_sdt=5,33&sciodt=0,33&hl=en",Llm with tools: A survey,,,,skipped
AutoTool: Efficient tool selection for large language model agents,J Jia; Q Li,2026.0,Proceedings of the AAAI Conference on Artificial …,"Large Language Model (LLM) agents  LLM to determine which tool to use at each step. In  this work, we propose AutoTool, a novel graph-based framework that bypasses repeated LLM",https://ojs.aaai.org/index.php/AAAI/article/view/40389,https://ojs.aaai.org/index.php/AAAI/article/view/40389/44350,3,"/scholar?cites=2658291224664167039&as_sdt=5,33&sciodt=0,33&hl=en",AutoTool: Efficient tool selection for large language model agents,"Large Language Model (LLM) agents have emerged as powerful tools for automating complex tasks by leveraging the reasoning and decision-making abilities of LLMs. However, a major bottleneck in current agent frameworks lies in the high inference cost of tool selection, especially in approaches like ReAct that repeatedly invoke the LLM to determine which tool to use at each step. In this work, we propose AutoTool, a novel graph-based framework that bypasses repeated LLM inference by exploiting a key empirical observation: tool usage inertia—the tendency of tool invocations to follow predictable sequential patterns. AutoTool constructs a directed graph from historical agent trajectories, where nodes represent tools and edges capture transition probabilities, effectively modeling the inertia in tool selection. It further integrates parameter-level information to refine tool input generation. By traversing this structured representation, AutoTool efficiently selects tools and their parameters with minimal reliance on LLM inference. Extensive experiments across diverse agent tasks demonstrate that AutoTool reduces inference costs by up to 30% while maintaining competitive task completion rates, offering a practical and scalable enhancement for inference-heavy frameworks. Our work highlights the promise of integrating statistical structure into LLM agent design for greater efficiency without sacrificing performance.",10.1609/aaai.v40i37.40389,Crossref,found
Toolllm: Facilitating large language models to master 16000+ real-world apis,Y Qin; S Liang; Y Ye; K Zhu; L Yan; Y Lu; Y Lin,2023.0,arXiv preprint arXiv …,The metric measures the executability of instructions for an LLM and can be seen as a basic  requirement for ideal tool use; and (2) Win Rate: we provide an instruction and two solution,https://arxiv.org/abs/2307.16789,https://arxiv.org/pdf/2307.16789,1382,"/scholar?cites=18087391995547841318&as_sdt=5,33&sciodt=0,33&hl=en",Toolllm: Facilitating large language models to master 16000+ real-world apis,,,,skipped
CodeNav: Beyond tool-use to using real-world codebases with LLM agents,T Gupta; L Weihs; A Kembhavi,2024.0,arXiv preprint arXiv:2406.12276,"is competitive with tool-use across these evaluations. While  paradigm for LLM agents to  move beyond tool-use to directly  interaction between a single LLM agent and stateful retrieval,",https://arxiv.org/abs/2406.12276,https://arxiv.org/pdf/2406.12276?,7,"/scholar?cites=18408096470681064413&as_sdt=5,33&sciodt=0,33&hl=en",CodeNav: Beyond tool-use to using real-world codebases with LLM agents,,,,skipped
LLM-Based Agents for Tool Learning: A Survey: W. Xu et al.,W Xu; C Huang; S Gao; S Shang,2025.0,Data Science and Engineering,"Recently, the large language model (LLM) has demonstrated  direction: using multimodal  tools for LLM. In addition, we  Next, we introduce several application scenarios for the LLM-",https://link.springer.com/article/10.1007/s41019-025-00296-9,https://link.springer.com/content/pdf/10.1007/s41019-025-00296-9.pdf,46,"/scholar?cites=2464249754623208169&as_sdt=5,33&sciodt=0,33&hl=en",LLM-Based Agents for Tool Learning: A Survey: W. Xu et al.,"Abstract Human beings capable of making and using tools can accomplish tasks far beyond their innate abilities, and this paradigm of integration with tools may not be limited to humans themselves. Recently, the large language model (LLM) has demonstrated immense potential across various fields with its unique planning and reasoning abilities. However, there are still many challenges beyond its capabilities due to deficiencies in its training data and inherent illusions. Thus, integrating LLMs and tools into tool learning agents has become a new emerging research direction. To this end, we present a systematic investigation and comprehensive review of tool-learning agents in this paper. We start by introducing the definition of the tool learning task for Agents and then illustrating the typical architecture of the tool-learning models. Since these tools are all defined by users, LLM does not know what tools there are and what their functions are. Thus, LLMs should first find appropriate tools and split the tool retrieval methods into two categories: training-based and non-training-based. To accurately complete the user task, it is important to decompose the task into several sub-tasks and execute them in the correct order. Following that, we introduce the tool planning methods and organize these works by whether they rely on the model’s inherent reasoning capabilities for planning or utilize external reasoning tools. Due to the rapid development of this field, we also introduce an emerging frontier direction: using multimodal tools for LLM. In addition, we compile current open-source benchmarks and evaluation metrics, focusing on their scale, composition, calculation methods, and assessment dimensions. Next, we introduce several application scenarios for the LLM-based tool learning methods. Finally, we discuss the safety and ethical issues involved in tool learning.",10.1007/s41019-025-00296-9,Crossref,found
Advanced tool learning and selection system (atlass): A closed-loop framework using llm,MA Haque; J Williams; S Siddique,2025.0,… on Service-Oriented …,The combination of LLM agents with external tools  ATLASS facilitates the  expansion of the LLM’s capabilities by  Current LLM-based tool generation systems have difficulty,https://ieeexplore.ieee.org/abstract/document/11126148/,https://ieeexplore.ieee.org/iel8/11126042/11126120/11126148.pdf,10,"/scholar?cites=9297690833334013727&as_sdt=5,33&sciodt=0,33&hl=en",Advanced tool learning and selection system (atlass): A closed-loop framework using llm,"The combination of LLM agents with external tools enables models to solve complex tasks beyond their knowledge base. Human-designed tools are inflexible and restricted to solutions within the scope of pre-existing tools created by experts. To address this problem, we propose ATLASS, an advanced tool learning and selection system designed as a closed-loop framework. ATLASS facilitates the expansion of the LLM's capabilities by enabling it to generate tools on demand by incorporating external sources. In this framework, agents play a crucial role in orchestrating tool selection, execution, and refinement, ensuring adaptive problem-solving capabilities. The operation of ATLASS follows three phases: The first phase, Understanding Tool Requirements, involves the Agents determining whether tools are required and specifying their functionality; the second phase, Tool Retrieval/Generation, involves the Agents retrieving or generating tools based on their availability; and the third phase, Task Solving, involves combining all the component tools necessary to complete the initial task. The Tool Dataset stores the generated tools, ensuring reusability and minimizing inference cost. Current LLM-based tool generation systems have difficulty creating complex tools that need APIs or external packages. In ATLASS, we solve the problem by automatically setting up the environment, fetching relevant API documentation online, and using a Python interpreter to create a reliable, versatile tool that works in a wider range of situations. OpenAI GPT-4.0 is used as the underlying language model, with safety and ethical concerns addressed through human feedback prior to the execution of generated code. By overcoming the limitations of fixed toolsets and improving adaptability, ATLASS offers a practical solution that enables users to generate tools dynamically for complex problem-solving. The system demonstrates competitive performance when evaluated against baseline models and public datasets.",10.1109/SOSE67019.2025.00012,SemanticScholar,found
ACEBench: A comprehensive evaluation of LLM tool usage,C Chen; X Hao; W Liu; X Huang; X Zeng,2025.0,Findings of the …,sive tool-use benchmark designed to evaluate the tool-use  finetuned on specific tool-use  datasets to struggle with  code capabilities enhance the tool-use performance of large models.,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.697.pdf,https://aclanthology.org/anthology-files/anthology-files/pdf/findings/2025.findings-emnlp.697.pdf,6,"/scholar?cites=17525008380941340825&as_sdt=5,33&sciodt=0,33&hl=en",ACEBench: A comprehensive evaluation of LLM tool usage,,,,skipped
An llm compiler for parallel function calling,S Kim; S Moon; R Tabrizi; N Lee,2024.0,… on Machine Learning,"optimize the orchestration of LLM function calling that can not only  , an LLM compiler that  optimizes the parallel function calling  key components: (i) a Function Calling Planner (Sec. 3.1)",https://openreview.net/forum?id=uQ2FUoFjnF,https://openreview.net/pdf?id=uQ2FUoFjnF,159,"/scholar?cites=5145629690886803973&as_sdt=5,33&sciodt=0,33&hl=en",An llm compiler for parallel function calling,,,,skipped
Toolregistry: A protocol-agnostic tool management library for function-calling llms,P Ding,2025.0,arXiv preprint arXiv:2507.10593,"Large Language Model (LLM) applications are increasingly relying on external tools to  ,  and 100% compatibility with OpenAI function calling standards. Real-world case studies show",https://arxiv.org/abs/2507.10593,https://arxiv.org/pdf/2507.10593,5,"/scholar?cites=6314253520272195861&as_sdt=5,33&sciodt=0,33&hl=en",Toolregistry: A protocol-agnostic tool management library for function-calling llms,,,,skipped
Towards tool use alignment of large language models,ZY Chen; S Shen; G Shen; G Zhi,2024.0,Proceedings of the …,", tool use with LLMs has become one of the primary research topics as it can help LLM   In this work, we consider LLM alignment in tool use scenarios and propose a principle, H2A,",https://aclanthology.org/2024.emnlp-main.82/,https://aclanthology.org/2024.emnlp-main.82.pdf,23,"/scholar?cites=9501001881606849489&as_sdt=5,33&sciodt=0,33&hl=en",Towards tool use alignment of large language models,,,,skipped
Tool and Agent Selection for Large Language Model Agents in Production: A Survey,E Lumer; A Gulati; F Nizar; D Hedroits; A Mehta,2025.0,,"Large Language Model (LLM) agents have demonstrated remarkable abilities to interact  with external tools, functions, Model Context Protocol (MCP) servers, agents, and to take action",https://www.preprints.org/manuscript/202512.1050,https://www.preprints.org/frontend/manuscript/9402a980820b7b420ea80a1871a9c0d4/download_pub,3,"/scholar?cites=13796579145892288246&as_sdt=5,33&sciodt=0,33&hl=en",Tool and Agent Selection for Large Language Model Agents in Production: A Survey,"Large Language Model (LLM) agents have demonstrated remarkable abilities to interact with external tools, functions, Model Context Protocol (MCP) servers, agents, and to take action on behalf of the user. Due to the fast-paced nature of the industry, existing literature does not accurately represent the current state of tool and agent selection. Furthermore, tool and agent selection in production has nuanced components not covered in experimental research. This work provides the first detailed examination of tool selection from a production perspective, distinguishing between the frontend layer where users interact with agents through buttons, slash commands, or natural language and the backend layer where retrieval, execution, orchestration, context engineering, and memory enable scalable reasoning. The paper contributes a unified taxonomy of modern tool and agent selection approaches spanning manual, UI-driven, retrieval-based, and autonomous methods. The backend covers dynamic tool retrieval, chunking, advanced RAG methods, context engineering, reinforcement learning, tool execution, human-in-the-loop processes, authentication, authorization, multi-turn tool calling, short- and long-term memory for tools, and evaluation. Finally, the paper identifies challenges in production components of both the backend and frontend and outlines promising avenues for research and development.",10.20944/preprints202512.1050.v1,Crossref,found
Easytool: Enhancing llm-based agents with concise tool instruction,S Yuan; K Song; J Chen; X Tan; Y Shen,2025.0,Proceedings of the …,"In this section, we adopt EASYTOOL to three distinct tool-use applications to show that  EASYTOOL can help LLM-based agents better answer realworld user requests through tool",https://aclanthology.org/2025.naacl-long.44/,https://aclanthology.org/2025.naacl-long.44.pdf,158,"/scholar?cites=15213361057645018401&as_sdt=5,33&sciodt=0,33&hl=en",Easytool: Enhancing llm-based agents with concise tool instruction,,,,skipped
"A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",X Li,2025.0,Proceedings of the 31st international conference on …,"Tool use, planning, and feedback learning are currently three prominent paradigms for  developing Large Language Model (LLM)-based agents across various tasks. Although",https://aclanthology.org/2025.coling-main.652/,https://aclanthology.org/2025.coling-main.652.pdf,57,"/scholar?cites=14352459729605501326&as_sdt=5,33&sciodt=0,33&hl=en","A review of prominent paradigms for llm-based agents: Tool use, planning (including rag), and feedback learning",,,,skipped
Tooltalk: Evaluating tool-usage in a conversational setting,N Farn; R Shin,2023.0,arXiv preprint arXiv:2311.10775,Many recent works seek to augment LLM-based assistants with external tools so they can  access private or up-to-date information and carry out actions on behalf of users. To better,https://arxiv.org/abs/2311.10775,https://arxiv.org/pdf/2311.10775,36,"/scholar?cites=8304854865117492544&as_sdt=5,33&sciodt=0,33&hl=en",Tooltalk: Evaluating tool-usage in a conversational setting,,,,skipped
The berkeley function calling leaderboard (bfcl): From tool use to agentic evaluation of large language models,SG Patil; H Mao; F Yan; CCJ Ji; V Suresh,2025.0,… on Machine Learning,"Benchmark for Function Calling. Quite a few benchmarks have been proposed to test LLM’s   to evaluate a model’s native function-calling capabilities, rather than methods that rely on",https://openreview.net/forum?id=2GmDdhBdDk,https://openreview.net/pdf?id=2GmDdhBdDk,247,"/scholar?cites=17958282837512638399&as_sdt=5,33&sciodt=0,33&hl=en",The berkeley function calling leaderboard (bfcl): From tool use to agentic evaluation of large language models,,,,skipped
Petoolllm: Towards personalized tool learning in large language models,Q Xu; Y Li; H Xia; F Liu; M Yang,2025.0,Findings of the Association …,"LLM will generate a sequence of simulated user-LLM interactions, each consisting of a user  instruction and an LLM We design three personalized tool-use settings by generating the",https://aclanthology.org/2025.findings-acl.1107/,https://aclanthology.org/2025.findings-acl.1107.pdf,6,"/scholar?cites=13777319661549128892&as_sdt=5,33&sciodt=0,33&hl=en",Petoolllm: Towards personalized tool learning in large language models,"Tool learning has emerged as a promising direction by extending Large Language Models' (LLMs) capabilities with external tools. Existing tool learning studies primarily focus on the general-purpose tool-use capability, which addresses explicit user requirements in instructions. However, they overlook the importance of personalized tool-use capability, leading to an inability to handle implicit user preferences. To address the limitation, we first formulate the task of personalized tool learning, which integrates user's interaction history towards personalized tool usage. To fill the gap of missing benchmarks, we construct PEToolBench, featuring diverse user preferences reflected in interaction history under three distinct personalized settings, and encompassing a wide range of tool-use scenarios. Moreover, we propose a framework PEToolLLaMA to adapt LLMs to the personalized tool learning task, which is trained through supervised fine-tuning and direct preference optimization. Extensive experiments on PEToolBench demonstrate the superiority of PEToolLLaMA over existing LLMs.",10.48550/arXiv.2502.18980,SemanticScholar,found
SoK: Agentic Skills--Beyond Tool Use in LLM Agents,Y Jiang; D Li; H Deng; B Ma; X Wang; Q Wang,2026.0,arXiv preprint arXiv …,"Large language model (LLM) agents have advanced rapidly from single-turn question   What is new is the convergence of these ideas in the LLM agent [11], [12]. Skills manifest in forms",https://arxiv.org/abs/2602.20867,https://arxiv.org/pdf/2602.20867,3,"/scholar?cites=14869824433842807952&as_sdt=5,33&sciodt=0,33&hl=en",SoK: Agentic Skills--Beyond Tool Use in LLM Agents,,,,skipped
TPTU: large language model-based AI agents for task planning and tool usage,J Ruan; Y Chen; B Zhang; Z Xu; T Bao; G Du,2023.0,arXiv preprint arXiv …,"Given that user interface-based LLMs lack the capability to call external tools, we will only  utilize the following four API-based LLMs (ChatGPT, Ziya, Chinese-Alpaca, and InternLM) for",https://arxiv.org/abs/2308.03427,https://arxiv.org/pdf/2308.03427,56,"/scholar?cites=7916725756616343845&as_sdt=5,33&sciodt=0,33&hl=en",TPTU: large language model-based AI agents for task planning and tool usage,,,,skipped
Memtool: Optimizing short-term memory management for dynamic tool calling in llm agent multi-turn conversations,E Lumer; A Gulati; VK Subbiah; PH Basavaraju,2025.0,arXiv preprint arXiv …,levels of agency or autonomy for the LLM–for managing an LLM agent’s context window of   to the LLM agent to add and remove tools from its context window (through function calling),https://arxiv.org/abs/2507.21428,https://arxiv.org/pdf/2507.21428,14,"/scholar?cites=11106968513563088037&as_sdt=5,33&sciodt=0,33&hl=en",Memtool: Optimizing short-term memory management for dynamic tool calling in llm agent multi-turn conversations,,,,skipped
Meta-Tool: Unleash Open-World Function Calling Capabilities of General-Purpose Large Language Models,S Qin; Y Zhu; L Mu; S Zhang,2025.0,Proceedings of the 63rd …,"and act"" paradigm, where the LLM reasons step by step before executing  of function  calling and dialogue history into an LLM to form supervision signals in analyzing function calling",https://aclanthology.org/2025.acl-long.1481/,https://aclanthology.org/2025.acl-long.1481.pdf,6,"/scholar?cites=3059657408302007591&as_sdt=5,33&sciodt=0,33&hl=en",Meta-Tool: Unleash Open-World Function Calling Capabilities of General-Purpose Large Language Models,,,,skipped
Evotool: Self-evolving tool-use policy optimization in llm agents via blame-aware mutation and diversity-aware selection,S Yang; SC Han; X Ma; Y Li; MRG Madani,2026.0,arXiv preprint arXiv …,"LLM-based agents depend on effective tool-use policies to solve complex tasks, yet  tool-use  policy via a gradient-free evolutionary paradigm. EvoTool decomposes agent's tool-use",https://arxiv.org/abs/2603.04900,https://arxiv.org/pdf/2603.04900,1,"/scholar?cites=2291285991163985102&as_sdt=5,33&sciodt=0,33&hl=en",Evotool: Self-evolving tool-use policy optimization in llm agents via blame-aware mutation and diversity-aware selection,,,,skipped
Geospatial large language model trained with a simulated environment for generating tool-use chains autonomously,Y Zhang; J Li; Z Wang; Z He; Q Guan; J Lin,2025.0,International Journal of …,"large language model to generate Tool-use Chains autonomously (GTChain). Specifically,  we design a seed task-guided self-instruct strategy to generate a geospatial tool-use  tool-use",https://www.sciencedirect.com/science/article/pii/S1569843224006708,https://www.sciencedirect.com/science/article/pii/S1569843224006708,33,"/scholar?cites=4016252724859702859&as_sdt=5,33&sciodt=0,33&hl=en",Geospatial large language model trained with a simulated environment for generating tool-use chains autonomously,,,,skipped
"A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",X Li,2024.0,arXiv preprint arXiv:2406.05804,"Tool use, planning, and feedback learning are currently three prominent paradigms for  developing Large Language Model (LLM)-based agents across various tasks. Although",https://arxiv.org/abs/2406.05804,https://arxiv.org/pdf/2406.05804,16,"/scholar?cites=17739465334632350897&as_sdt=5,33&sciodt=0,33&hl=en","A review of prominent paradigms for llm-based agents: Tool use (including rag), planning, and feedback learning",,,,skipped
Retool: Reinforcement learning for strategic tool use in llms,J Feng; S Huang; X Qu; G Zhang; Y Qin,2025.0,arXiv preprint arXiv …,"rewards to iteratively refine the model's tool use strategy, enabling autonomous discovery of   '' in which the model autonomously masters adaptive tool use. These findings highlight the",https://arxiv.org/abs/2504.11536,https://arxiv.org/pdf/2504.11536,237,"/scholar?cites=16001466554878464680&as_sdt=5,33&sciodt=0,33&hl=en",Retool: Reinforcement learning for strategic tool use in llms,,,,skipped
SimpleTool: Parallel Decoding for Real-Time LLM Function Calling,X Shi; J Wan; L Dong; W Jiang; Y Liu,2026.0,arXiv preprint arXiv …,"We observe that function calling differs fundamentally from free-form text generation:   scale, bridging the gap between LLM function calling and latency-critical real-world deployment.",https://arxiv.org/abs/2603.00030,https://arxiv.org/pdf/2603.00030,0,,SimpleTool: Parallel Decoding for Real-Time LLM Function Calling,,,,skipped
From allies to adversaries: Manipulating llm tool-calling through adversarial injection,R Zhang; H Wang; J Wang; M Li; Y Huang,2025.0,Proceedings of the …,"dramatically changed AI applications by enabling seamless integration with external tools (  This integration, commonly referred to as toolcalling or function calling, allows LLM to extend",https://aclanthology.org/2025.naacl-long.101/,https://aclanthology.org/2025.naacl-long.101.pdf,27,"/scholar?cites=8243574080671329664&as_sdt=5,33&sciodt=0,33&hl=en",From allies to adversaries: Manipulating llm tool-calling through adversarial injection,"Tool-calling has changed Large Language Model (LLM) applications by integrating external tools, significantly enhancing their functionality across diverse tasks. However, this integration also introduces new security vulnerabilities, particularly in the tool scheduling mechanisms of LLM, which have not been extensively studied. To fill this gap, we present ToolCommander, a novel framework designed to exploit vulnerabilities in LLM tool-calling systems through adversarial tool injection. Our framework employs a well-designed two-stage attack strategy. Firstly, it injects malicious tools to collect user queries, then dynamically updates the injected tools based on the stolen information to enhance subsequent attacks. These stages enable ToolCommander to execute privacy theft, launch denial-of-service attacks, and even manipulate business competition by triggering unscheduled tool-calling. Notably, the ASR reaches 91.67% for privacy theft and hits 100% for denial-of-service and unscheduled tool calling in certain cases. Our work demonstrates that these vulnerabilities can lead to severe consequences beyond simple misuse of tool-calling systems, underscoring the urgent need for robust defensive strategies to secure LLM Tool-calling systems.",10.18653/v1/2025.naacl-long.101,SemanticScholar,found
Less is more: Optimizing function calling for llm execution on edge devices,V Paramanayakam; A Karatzas,2025.0,"… , Automation & Test …","In contrast, LLM recommendations involving multiple tools are more likely to match a tool  cluster. Finally, we proceed with function calling, invoking the LLM with only the subset of tools",https://ieeexplore.ieee.org/abstract/document/10992798/,https://ieeexplore.ieee.org/iel8/10992638/10992588/10992798.pdf,25,"/scholar?cites=3110598800729516393&as_sdt=5,33&sciodt=0,33&hl=en",Less is more: Optimizing function calling for llm execution on edge devices,,,,skipped
ToolCaching: Towards Efficient Caching for LLM Tool-calling,Y Zhai; D Shen; J Luo; B Yang,2026.0,arXiv preprint arXiv:2601.15335,"introduced, allowing LLMs to interact with external tools and APIs. This capability significantly  enhances the versatility and utility of LLM-based applications, unlocking their potential to",https://arxiv.org/abs/2601.15335,https://arxiv.org/pdf/2601.15335,0,,ToolCaching: Towards Efficient Caching for LLM Tool-calling,,,,skipped
