title,authors,year,venue,abstract_or_snippet,pub_url,eprint_url,num_citations,citedby_url,Cleaned Title,Original Abstract,Abstract DOI,Abstract Source,Abstract Status
Cut the crap: An economical communication pipeline for llm-based multi-agent systems,G Zhang; Y Yue; Z Li; S Yun; G Wan; K Wang,2024.0,arXiv preprint arXiv …,"Multi-agent Communication We provide a graph-based description of the reasoning  in  task-oriented multi-agent systems. Given a query/task q, it is sequentially fed to each agent, which",https://arxiv.org/abs/2410.02506,https://arxiv.org/pdf/2410.02506,145,"/scholar?cites=1944541303192862019&as_sdt=5,33&sciodt=0,33&hl=en",Cut the crap: An economical communication pipeline for llm-based multi-agent systems,"Recent advancements in large language model (LLM)-powered agents have shown that collective intelligence can significantly outperform individual capabilities, largely attributed to the meticulously designed inter-agent communication topologies. Though impressive in performance, existing multi-agent pipelines inherently introduce substantial token overhead, as well as increased economic costs, which pose challenges for their large-scale deployments. In response to this challenge, we propose an economical, simple, and robust multi-agent communication framework, termed $\texttt{AgentPrune}$, which can seamlessly integrate into mainstream multi-agent systems and prunes redundant or even malicious communication messages. Technically, $\texttt{AgentPrune}$ is the first to identify and formally define the \textit{communication redundancy} issue present in current LLM-based multi-agent pipelines, and efficiently performs one-shot pruning on the spatial-temporal message-passing graph, yielding a token-economic and high-performing communication topology. Extensive experiments across six benchmarks demonstrate that $\texttt{AgentPrune}$ \textbf{(I)} achieves comparable results as state-of-the-art topologies at merely $\$5.6$ cost compared to their $\$43.7$, \textbf{(II)} integrates seamlessly into existing multi-agent frameworks with $28.1\%\sim72.8\%\downarrow$ token reduction, and \textbf{(III)} successfully defend against two types of agent-based adversarial attacks with $3.5\%\sim10.8\%\uparrow$ performance boost.",http://arxiv.org/abs/2410.02506v1,arXiv,found
Beyond self-talk: A communication-centric survey of llm-based multi-agent systems,B Yan; Z Zhou; L Zhang; L Zhang; Z Zhou,2025.0,arXiv preprint arXiv …,"communication in coordinating agent behaviors and interactions. To address this gap, this  paper presents a comprehensive survey of LLM-MAS from a communication- communication (",https://arxiv.org/abs/2502.14321,https://arxiv.org/pdf/2502.14321,82,"/scholar?cites=17442279443176846074&as_sdt=5,33&sciodt=0,33&hl=en",Beyond self-talk: A communication-centric survey of llm-based multi-agent systems,,,,skipped
Adapting llm agents through communication,K Wang; Y Lu; M Santacroce; Y Gong; C Zhang,2023.0,,"While these prominent research works focus on aligning LLMs for general instruction-following,  our objective is to adapt LLM agents for specific tasks or environments.",https://openreview.net/forum?id=wOelVq8fwL,https://openreview.net/pdf?id=wOelVq8fwL,29,"/scholar?cites=17510879803628757619&as_sdt=5,33&sciodt=0,33&hl=en",Adapting llm agents through communication,,,,skipped
Large language model enhanced multi-agent systems for 6G communications,F Jiang; Y Peng; L Dong; K Wang,2024.0,IEEE Wireless …,"To this end, we propose CommLLM, a multi-agent system with customized communication   for constructing AI agents. In the article, we define a typical LLM enhanced agent system in Fig",https://ieeexplore.ieee.org/abstract/document/10638533/,https://arxiv.org/pdf/2312.07850,196,"/scholar?cites=12439253059233971415&as_sdt=5,33&sciodt=0,33&hl=en",Large language model enhanced multi-agent systems for 6G communications,,,,skipped
"A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",D Kong; S Lin; Z Xu; Z Wang; M Li; Y Li,2025.0,arXiv preprint arXiv …,"agent communication development, this paper presents a comprehensive survey of agent  communication  More precisely, we present the first clear definition of agent communication.",https://arxiv.org/abs/2506.19676,https://arxiv.org/pdf/2506.19676,48,"/scholar?cites=2162921262184037896&as_sdt=5,33&sciodt=0,33&hl=en","A survey of llm-driven ai agent communication: Protocols, security risks, and defense countermeasures",,,,skipped
Llm harmony: Multi-agent communication for problem solving,S Rasal,2024.0,arXiv preprint arXiv:2401.01312,"This paper introduces a novel multi-agent communication framework, inspired by the  multiple  LLM agents, each with a distinct persona, engaged in role-playing communication, offering",https://arxiv.org/abs/2401.01312,https://arxiv.org/pdf/2401.01312,48,"/scholar?cites=11510423689847668854&as_sdt=5,33&sciodt=0,33&hl=en",Llm harmony: Multi-agent communication for problem solving,"While large language models (LLM) have demonstrated significant advances in natural language processing, complex mathematical reasoning remains a challenging task, often revealing their limitations in multi-stage calculations and logical consistency. Multi-agent systems have become a promising paradigm for overcoming these limitations by distributing cognitive tasks between interacting agents, reflecting the dynamics of human problem solving. This paper provides a comparative review of the literature on nineteen different multi-agent architectures for solving mathematical problems. Our main research question is: ""How do various LLM-based multi-agent architectures enable or improve mathematical problems, and what are their comparative advantages, limitations, and design trade-offs?"" Through a systematic analysis of the roles of agents, interaction mechanisms, and training methods, we have identified several key findings. We observe the evolution of architecture from unstructured debate-based systems to more efficient hierarchical and self-optimizing frameworks. We highlight persistent problems that hinder progress, including agent homogeneity, when agents working on the same LLM cannot generate truly diverse reasoning, and the problem of ""lazy agents"", when some agents contribute minimal to consistent collaboration. This review contributes to a structured understanding of the current situation and lays the foundation for future research aimed at developing more reliable, efficient, and complex multi-agent reasoning systems.",10.20944/preprints202512.1105.v1,Crossref,found
Red-teaming llm multi-agent systems via communication attacks,P He; Y Lin; S Dong; H Xu; Y Xing,2025.0,Findings of the …,"passing between agents. To enable the attack under the challenges of limited control and  rolerestricted communication format, we develop an LLM-powered adversarial agent with a re",https://aclanthology.org/2025.findings-acl.349/,https://aclanthology.org/2025.findings-acl.349.pdf,68,"/scholar?cites=4575843784399184237&as_sdt=5,33&sciodt=0,33&hl=en",Red-teaming llm multi-agent systems via communication attacks,,,,skipped
"… of agent interoperability protocols: Model context protocol (mcp), agent communication protocol (acp), agent-to-agent protocol (a2a), and agent network protocol (anp)",A Ehtesham; A Singh; GK Gupta; S Kumar,2025.0,arXiv preprint arXiv …,"-level standards that prescribe a common schema for function metadata, dynamic capability  negotiation, and end-to-end security guarantees across heterogeneous LLM agent platforms",https://arxiv.org/abs/2505.02279,https://arxiv.org/pdf/2505.02279,137,"/scholar?cites=14859703164805953672&as_sdt=5,33&sciodt=0,33&hl=en","… of agent interoperability protocols: Model context protocol (mcp), agent communication protocol (acp), agent-to-agent protocol (a2a), and agent network protocol (anp)",,,,skipped
Understanding the information propagation effects of communication topologies in llm-based multi-agent systems,X Shen; Y Liu; Y Dai; Y Wang; R Miao,2025.0,Proceedings of the …,"Topology Design Problem In this paper, we aim to design a communication topology for  a LLM-based MAS that maximizes the utility of the collective output under a given task query.",https://aclanthology.org/2025.emnlp-main.623/,https://aclanthology.org/2025.emnlp-main.623.pdf,26,"/scholar?cites=7758758790975832849&as_sdt=5,33&sciodt=0,33&hl=en",Understanding the information propagation effects of communication topologies in llm-based multi-agent systems,,,,skipped
"A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges",X Li; S Wang; S Zeng; Y Wu; Y Yang,2024.0,Vicinagearth,"multiple specialized agents, endowed with distinct identities, engage in communication and   This process underscores the importance of inter-agent communication, reasoning with",https://link.springer.com/article/10.1007/s44336-024-00009-2,https://link.springer.com/article/10.1007/s44336-024-00009-2,515,"/scholar?cites=2428406754672008977&as_sdt=5,33&sciodt=0,33&hl=en","A survey on LLM-based multi-agent systems: workflow, infrastructure, and challenges","Abstract The pursuit of more intelligent and credible autonomous systems, akin to human society, has been a long-standing endeavor for humans. Leveraging the exceptional reasoning and planning capabilities of large language models (LLMs), LLM-based agents have been proposed and have achieved remarkable success across a wide array of tasks. Notably, LLM-based multi-agent systems (MAS) are considered a promising pathway towards realizing general artificial intelligence that is equivalent to or surpasses human-level intelligence. In this paper, we present a comprehensive survey of these studies, offering a systematic review of LLM-based MAS. Adhering to the workflow of LLM-based multi-agent systems, we synthesize a general structure encompassing five key components: profile, perception, self-action, mutual interaction, and evolution. This unified framework encapsulates much of the previous work in the field. Furthermore, we illuminate the extensive applications of LLM-based MAS in two principal areas: problem-solving and world simulation. Finally, we discuss in detail several contemporary challenges and provide insights into potential future directions in this domain.",10.1007/s44336-024-00009-2,Crossref,found
Large language model based multi-agents: A survey of progress and challenges,T Guo; X Chen; Y Wang; R Chang; S Pei,2024.0,arXiv preprint arXiv …,"LLM-MA Systems: Interface, Profiling, Communication, and  of LLM-MA systems, where  multiple autonomous agents  We dissect agent communication from three perspectives: 1)",https://arxiv.org/abs/2402.01680,https://arxiv.org/pdf/2402.01680,1529,"/scholar?cites=14923148813615145696&as_sdt=5,33&sciodt=0,33&hl=en",Large language model based multi-agents: A survey of progress and challenges,,,,skipped
Agentdropout: Dynamic agent elimination for token-efficient and high-performance llm-based multi-agent collaboration,Z Wang; Y Wang; X Liu; L Ding; M Zhang,2025.0,Proceedings of the …,"communication efficiency and suboptimal task performance, making the careful design of the  agents’ communication  agents and communication across different communication rounds",https://aclanthology.org/2025.acl-long.1170/,https://aclanthology.org/2025.acl-long.1170.pdf,41,"/scholar?cites=10203811542186187904&as_sdt=5,33&sciodt=0,33&hl=en",Agentdropout: Dynamic agent elimination for token-efficient and high-performance llm-based multi-agent collaboration,,,,skipped
Amas: Adaptively determining communication topology for llm-based multi-agent system,HY Leong; Y Li; Y Wu; W Ouyang; W Zhu,2025.0,Proceedings of the …,"Each agent system in our study relies on a large language model (LLM) as its core  backbone. Specifically, we employ the following models in our evaluations: (a) GPT-3.5-turbo3",https://aclanthology.org/2025.emnlp-industry.144/,https://aclanthology.org/2025.emnlp-industry.144.pdf,11,"/scholar?cites=888572568047648953&as_sdt=5,33&sciodt=0,33&hl=en",Amas: Adaptively determining communication topology for llm-based multi-agent system,,,,skipped
"Exploring large language model based intelligent agents: Definitions, methods, and prospects",Y Cheng; C Zhang; Z Zhang; X Meng; S Hong,2024.0,arXiv preprint arXiv …,"and multi-agent systems. It covers their  LLMbased agents in multi-agent systems, including  multi-role collaboration, message passing, and strategies to alleviate communication issues",https://arxiv.org/abs/2401.03428,https://arxiv.org/pdf/2401.03428,251,"/scholar?cites=13524954284397213174&as_sdt=5,33&sciodt=0,33&hl=en","Exploring large language model based intelligent agents: Definitions, methods, and prospects",,,,skipped
Self-adaptive large language model (llm)-based multiagent systems,N Nascimento; P Alencar,2023.0,2023 IEEE International …,"technologies into MASs to boost communication and agent autonomy. Our proposal  encompasses the development of a novel LLM/GPT-based agent architecture, focusing not only on",https://ieeexplore.ieee.org/abstract/document/10336211/,https://arxiv.org/pdf/2307.06187,113,"/scholar?cites=1256451148422809412&as_sdt=5,33&sciodt=0,33&hl=en",Self-adaptive large language model (llm)-based multiagent systems,"The complexity of managing multiagent systems (MASs) in autonomic computing can be mitigated using a self-adaptation approach, where systems are equipped to monitor and adjust themselves based on specific concerns. Communication in these systems is key given that in scenarios involving agent interaction, it enhances cooperation and reduces coordination challenges by enabling direct, clear information exchange. However, the tasks of boosting communication expressiveness within MASs and logically processing a multitude of variables in dynamic environments are still challenging. This paper presents a novel strategy: integrating large language models (LLMs) like GPT-based technologies into MASs to boost communication and agent autonomy. Our proposal encompasses the development of a novel LLM/GPT-based agent architecture, focusing not only on advanced conversation features but also on the reasoning and decision-making capacities of these models. This is grounded in the MAPE-K model, known for supporting system adaptability in dynamic environments. We illustrate our approach through a marketplace scenario. This work represents a paradigm shift in MAS self-adaptation, utilizing LLMs' capabilities and indicating further research opportunities to assess LLMs' applicability in more complex MAS scenarios. This could pave the way for more potent problem-solving capabilities and refined communication within MASs.",10.1109/ACSOS-C58168.2023.00048,SemanticScholar,found
Llm-based multi-agent systems: Techniques and business perspectives,Y Yang; Q Peng; J Wang; Y Wen; W Zhang,2024.0,arXiv preprint arXiv …,"be reformulated and reproductionized using LLM agents. The LLM agents can perceive,  control,  Besides the environment-interaction property, the LLM agents can call various external",https://arxiv.org/abs/2411.14033,https://arxiv.org/pdf/2411.14033?,52,"/scholar?cites=13319848428665112776&as_sdt=5,33&sciodt=0,33&hl=en",Llm-based multi-agent systems: Techniques and business perspectives,,,,skipped
Llm-based multi-agent reinforcement learning: Current and future directions,C Sun; S Huang; D Pompili,2024.0,arXiv preprint arXiv:2405.11106,"LLM-based MARL, in this letter, we survey the existing LLMbased single-agent and multi-agent   tasks of multiple agents with a common goal and communication among them. We also",https://arxiv.org/abs/2405.11106,https://arxiv.org/pdf/2405.11106,107,"/scholar?cites=18399392720555199071&as_sdt=5,33&sciodt=0,33&hl=en",Llm-based multi-agent reinforcement learning: Current and future directions,,,,skipped
MegaAgent: A large-scale autonomous LLM-based multi-agent system without predefined SOPs,Q Wang; T Wang; Z Tang; Q Li; N Chen,2025.0,Findings of the …,"File Management To enable effective interaction between LLM agents and external files,  we introduce an external storage module that manages all file-related tasks. This module",https://aclanthology.org/2025.findings-acl.259/,https://aclanthology.org/2025.findings-acl.259.pdf,40,"/scholar?cites=2692124544030748346&as_sdt=5,33&sciodt=0,33&hl=en",MegaAgent: A large-scale autonomous LLM-based multi-agent system without predefined SOPs,,,,skipped
Speechagents: Human-communication simulation with multi-modal multi-agent systems,D Zhang; Z Li; P Wang; X Zhang; Y Zhou,2024.0,arXiv preprint arXiv …,"modal LLM based multi-agent system for human communication  as the medium of information  exchange between agents.  of LLM-based agents in simulating human communication, we",https://arxiv.org/abs/2401.03945,https://arxiv.org/pdf/2401.03945,17,"/scholar?cites=6176253739757747229&as_sdt=5,33&sciodt=0,33&hl=en",Speechagents: Human-communication simulation with multi-modal multi-agent systems,,,,skipped
Adapting llm agents with universal feedback in communication,K Wang; Y Lu; M Santacroce; Y Gong; C Zhang,2023.0,arXiv preprint arXiv …,"While these prominent research works focus on aligning LLMs for general instruction-following,  our objective is to adapt LLM agents for specific tasks or environments.",https://arxiv.org/abs/2310.01444,https://arxiv.org/pdf/2310.01444,16,"/scholar?cites=8844384648554567983&as_sdt=5,33&sciodt=0,33&hl=en",Adapting llm agents with universal feedback in communication,,,,skipped
Player*: Enhancing llm-based multi-agent communication and interaction in murder mystery games,Q Zhu; R Zhao; B Liang; J Du; L Gui; Y He,2024.0,arXiv preprint arXiv …,of agents’ reasoning capabilities beyond binary outcomes.  LLM-driven heuristic search  framework in which the LLM dynamically decides whom to ask and what to ask in a multi-agent,https://arxiv.org/abs/2404.17662,https://arxiv.org/pdf/2404.17662,13,"/scholar?cites=14776235422279780653&as_sdt=5,33&sciodt=0,33&hl=en",Player*: Enhancing llm-based multi-agent communication and interaction in murder mystery games,,,,skipped
Llm-based multi-agent decision-making: Challenges and future directions,C Sun; S Huang; D Pompili,2025.0,IEEE Robotics and Automation …,"In particular, we focus on the cooperative tasks of multiple agents with a common goal and  communication among them. We also consider human-in/on-the-loop scenarios enabled by",https://ieeexplore.ieee.org/abstract/document/10970024/,https://www.researchgate.net/profile/Chuanneng-Sun/publication/390938978_LLM-based_Multi-Agent_Decision-Making_Challenges_and_Future_Directions/links/6813f049ded433155740ee84/LLM-Based-Multi-Agent-Decision-Making-Challenges-and-Future-Directions.pdf,40,"/scholar?cites=13783302792976814805&as_sdt=5,33&sciodt=0,33&hl=en",Llm-based multi-agent decision-making: Challenges and future directions,,,,skipped
Survey of llm agent communication with mcp: A software design pattern centric review,A Sarkar; S Sarkar,2025.0,arXiv preprint arXiv:2506.05364,the reliability and scalability of communication in Large Language Model (LLM)-driven agentic   Context Protocol (MCP). It examines the foundational architectures of LLM-based agents,https://arxiv.org/abs/2506.05364,https://arxiv.org/pdf/2506.05364,18,"/scholar?cites=2924896575381894523&as_sdt=5,33&sciodt=0,33&hl=en",Survey of llm agent communication with mcp: A software design pattern centric review,"This survey investigates how classical software design patterns can enhance the reliability and scalability of communication in Large Language Model (LLM)-driven agentic AI systems, focusing particularly on the Model Context Protocol (MCP). It examines the foundational architectures of LLM-based agents and their evolution from isolated operation to sophisticated, multi-agent collaboration, addressing key communication hurdles that arise in this transition. The study revisits well-established patterns, including Mediator, Observer, Publish-Subscribe, and Broker, and analyzes their relevance in structuring agent interactions within MCP-compliant frameworks. To clarify these dynamics, the article provides conceptual schematics and formal models that map out communication pathways and optimize data flow. It further explores architectural variations suited to different degrees of agent autonomy and system complexity. Real-world applications in domains such as real-time financial processing and investment banking are discussed, illustrating how these patterns and MCP can meet specific operational demands. The article concludes by outlining open challenges, potential security risks, and promising directions for advancing robust, interoperable, and scalable multi-agent LLM ecosystems.",10.48550/arXiv.2506.05364,SemanticScholar,found
Optima: Optimizing effectiveness and efficiency for llm-based multi-agent system,W Chen; J Yuan; C Qian; C Yang; Z Liu,2025.0,Findings of the …,"We introduce OPTIMA, a novel framework for training LLM-based MAS that significantly  enhances communication efficiency and task performance. Experiments show OPTIMA’s",https://aclanthology.org/2025.findings-acl.601/,https://aclanthology.org/2025.findings-acl.601.pdf,52,"/scholar?cites=15918288225463139761&as_sdt=5,33&sciodt=0,33&hl=en",Optima: Optimizing effectiveness and efficiency for llm-based multi-agent system,,,,skipped
Adapting LLM Agents with Universal Communication Feedback,K Wang; Y Lu; M Santacroce; Y Gong,2025.0,Findings of the …,"To utilize our universal buffer for capturing agent interactions in various tasks, we introduce  diverse communication patterns tailored for both single-agent and multi-agent environments.",https://aclanthology.org/2025.findings-naacl.339/,https://aclanthology.org/2025.findings-naacl.339.pdf,4,"/scholar?cites=8063700328354444505&as_sdt=5,33&sciodt=0,33&hl=en",Adapting LLM Agents with Universal Communication Feedback,,,,skipped
A dynamic LLM-powered agent network for task-oriented agent collaboration,Z Liu; Y Zhang; P Li; Y Liu; D Yang,2024.0,First Conference on Language …,"We propose a forward-backward message passing algorithm on the T-FFN termed agent  selection in Section 3.4, inspired by the back-propagation algorithm (Rumelhart et al., 1986)",https://openreview.net/forum?noteId=s5GcMkBpGb,https://openreview.net/pdf?id=XII0Wp1XA9,156,"/scholar?cites=3026400046568557452&as_sdt=5,33&sciodt=0,33&hl=en",A dynamic LLM-powered agent network for task-oriented agent collaboration,"Recent studies show that collaborating multiple large language model (LLM) powered agents is a promising way for task solving. However, current approaches are constrained by using a fixed number of agents and static communication structures. In this work, we propose automatically selecting a team of agents from candidates to collaborate in a dynamic communication structure toward different tasks and domains. Specifically, we build a framework named Dynamic LLM-Powered Agent Network ($\textbf{DyLAN}$) for LLM-powered agent collaboration, operating a two-stage paradigm: (1) Team Optimization and (2) Task Solving. During the first stage, we utilize an $\textit{agent selection}$ algorithm, based on an unsupervised metric called $\textit{Agent Importance Score}$, enabling the selection of best agents according to their contributions in a preliminary trial, oriented to the given task. Then, in the second stage, the selected agents collaborate dynamically according to the query. Empirically, we demonstrate that DyLAN outperforms strong baselines in code generation, decision-making, general reasoning, and arithmetic reasoning tasks with moderate computational cost. On specific subjects in MMLU, selecting a team of agents in the team optimization stage improves accuracy by up to 25.0% in DyLAN.",,SemanticScholar,found
A survey of ai agent protocols,Y Yang; H Chai; Y Song; S Qi; M Wen; N Li,2025.0,arXiv preprint arXiv …,"Finally, we explore the future landscape of LLM agent protocol, outlining major research  directions and identifying the characteristics that next-generation protocols should embody to",https://arxiv.org/abs/2504.16736,https://arxiv.org/pdf/2504.16736,144,"/scholar?cites=10312449178314490774&as_sdt=5,33&sciodt=0,33&hl=en",A survey of ai agent protocols,,,,skipped
Safesieve: From heuristics to experience in progressive pruning for llm-based multi-agent communication,R Zhang; X Zhao; R Wang; S Chen; G Zhang,2026.0,Proceedings of the …,LLM-based multi-agent systems exhibit strong collaborative capabilities but often suffer from  redundant communication  multi-agent pruning algorithm that dynamically refines the inter-,https://ojs.aaai.org/index.php/AAAI/article/view/40236,https://ojs.aaai.org/index.php/AAAI/article/view/40236/44197,5,"/scholar?cites=5275254688123442799&as_sdt=5,33&sciodt=0,33&hl=en",Safesieve: From heuristics to experience in progressive pruning for llm-based multi-agent communication,"LLM-based multi-agent systems exhibit strong collaborative capabilities but often suffer from redundant communication and excessive token overhead. Existing methods typically enhance efficiency through pretrained GNNs or greedy algorithms, but often isolate pre- and post-task optimization, lacking a unified strategy. To this end, we present SafeSieve, a progressive and adaptive multi-agent pruning algorithm that dynamically refines the inter-agent communication through a novel dual-mechanism. SafeSieve integrates initial LLM-based semantic evaluation with accumulated performance feedback, enabling a smooth transition from heuristic initialization to experience-driven refinement. Unlike existing greedy Top-k pruning methods, SafeSieve employs 0-extension clustering to preserve structurally coherent agent groups while eliminating ineffective links. Experiments across benchmarks (SVAMP, HumanEval, etc.) showcase that SafeSieve achieves 94.01% average accuracy while reducing token usage by 12.4%-27.8%. Results further demonstrate robustness under prompt injection attacks (1.23% average accuracy drop). In heterogeneous settings, SafeSieve reduces deployment costs by 13.3% while maintaining performance. These results establish SafeSieve as an efficient, GPU-free, and scalable framework for practical multi-agent systems. Our code can be found below.",10.1609/aaai.v40i35.40236,Crossref,found
Agentbank: Towards generalized llm agents via fine-tuning on 50000+ interaction trajectories,Y Song; W Xiong; X Zhao; D Zhu; W Wu,2024.0,Findings of the …,"To initialize the training of SAMOYED, we formulate agent interaction  agent in the i-th round.  During the training process, we feed the entire interaction trajectory into a decoder-only LLM",https://aclanthology.org/2024.findings-emnlp.116/,https://aclanthology.org/2024.findings-emnlp.116.pdf,40,"/scholar?cites=298669497489984819&as_sdt=5,33&sciodt=0,33&hl=en",Agentbank: Towards generalized llm agents via fine-tuning on 50000+ interaction trajectories,,,,skipped
Autogen: Enabling next-gen LLM applications via multi-agent conversations,Q Wu; G Bansal; J Zhang; Y Wu; B Li; E Zhu,2024.0,First conference on …,LLM applications by composing multiple agents to converse with each other to accomplish  tasks. AutoGen agents are  through actions of agents and message-passing between agents.,https://openreview.net/forum?id=BAakY1hNKS&utm_source=,https://openreview.net/pdf?id=BAakY1hNKS,1618,"/scholar?cites=8332866178449503775&as_sdt=5,33&sciodt=0,33&hl=en",Autogen: Enabling next-gen LLM applications via multi-agent conversations,,,,skipped
Towards Communication Efficient Multi-Agent Cooperations: Reinforcement Learning and LLM,Y Su; Y Du; Y Deng; M Dohler,2025.0,IEEE Transactions on …,"communication phase, we design two LLM-based agents for each robot: the Feature Ranking  Agent and the Bandwidth Adaptive Agent LLM-based agents: the Navigation Agent and the",https://ieeexplore.ieee.org/abstract/document/11222615/,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.173739115.54193062,1,"/scholar?cites=8531310866196292626&as_sdt=5,33&sciodt=0,33&hl=en",Towards Communication Efficient Multi-Agent Cooperations: Reinforcement Learning and LLM,,,,skipped
Dynamic llm-agent network: An llm-agent collaboration framework with agent team optimization,Z Liu; Y Zhang; P Li; Y Liu; D Yang,2023.0,arXiv preprint arXiv:2310.02170,of agents communicating in a dynamic interaction architecture  Dynamic LLM-Agent Network  (DyLAN) for LLM-agent collabora DyLAN enables agents to interact for multiple rounds in a,https://arxiv.org/abs/2310.02170,https://arxiv.org/pdf/2310.02170,254,"/scholar?cites=14033654343850454790&as_sdt=5,33&sciodt=0,33&hl=en",Dynamic llm-agent network: An llm-agent collaboration framework with agent team optimization,,,,skipped
Which LLM Multi-Agent Protocol to Choose?,H Du; J Su; J Li; L Ding; Y Yang; P Han; X Tang,2025.0,arXiv preprint arXiv …,"To understand the tradeoff across existing LLM multi-agent  ProtocolRouter to help  users select the optimal protocol.  Second, isolating protocol effects requires pinning non-protocol",https://arxiv.org/abs/2510.17149,https://arxiv.org/pdf/2510.17149,3,"/scholar?cites=15258425159401018424&as_sdt=5,33&sciodt=0,33&hl=en",Which LLM Multi-Agent Protocol to Choose?,,,,skipped
Axis: Efficient human-agent-computer interaction with api-first llm-based agents,J Lu; Z Zhang; F Yang; J Zhang; L Wang,2025.0,Proceedings of the …,"2023), how the LLM-based UI agents  LLM-based UI agents, we highlight the necessity of  application programming interfaces (APIs) within the new human-agent-computer interaction (",https://aclanthology.org/2025.acl-long.381/,https://aclanthology.org/2025.acl-long.381.pdf,20,"/scholar?cites=5950880429004683761&as_sdt=5,33&sciodt=0,33&hl=en",Axis: Efficient human-agent-computer interaction with api-first llm-based agents,,,,skipped
AutoHMA-LLM: Efficient task coordination and execution in heterogeneous multi-agent systems using hybrid large language models,T Yang; P Feng; Q Guo; J Zhang,2025.0,IEEE Transactions …,"the background of heterogeneous multi-agent systems and briefly  Learning, LLM Agent,  and Multi-agent Control Technology  LLM-driven multirobot collaboration, facilitating interaction",https://ieeexplore.ieee.org/abstract/document/10839354/,,39,"/scholar?cites=4856304675853011661&as_sdt=5,33&sciodt=0,33&hl=en",AutoHMA-LLM: Efficient task coordination and execution in heterogeneous multi-agent systems using hybrid large language models,,,,skipped
GoAgent: Group-of-Agents Communication Topology Generation for LLM-based Multi-Agent Systems,H Chen; X Zheng; Y Liu; P Jiao; S Li; H Liu,2026.0,arXiv preprint arXiv …,"communication overhead. To address this limitation, we propose GoAgent (Group-of-Agents),  a communication  candidate groups through an LLM and then autoregressively selects and",https://arxiv.org/abs/2603.19677,,0,,GoAgent: Group-of-Agents Communication Topology Generation for LLM-based Multi-Agent Systems,,,,skipped
Flooding spread of manipulated knowledge in llm-based multi-agent communities,T Ju; Y Wang; X Ma; P Cheng; H Zhao; Y Wang,2024.0,arXiv preprint arXiv …,LLM-based agents to spread both counterfactual and toxic knowledge without degrading their  foundational capabilities during agent communication munication protocol whereby agents,https://arxiv.org/abs/2407.07791,https://arxiv.org/pdf/2407.07791?,79,"/scholar?cites=3754562162800219526&as_sdt=5,33&sciodt=0,33&hl=en",Flooding spread of manipulated knowledge in llm-based multi-agent communities,"Abstract The rapid adoption of large language models (LLMs) in multi-agent systems has highlighted their impressive capabilities in various applications. However, the security implications of these LLM-based multi-agent systems have not been thoroughly investigated, particularly concerning the spread of manipulated knowledge. In this paper, we aim to understand the security vulnerabilities associated with LLM-based multi-agent systems. We design a novel two-stage attack methodology, consisting of Persuasiveness Injection and Manipulated Knowledge Injection, to investigate the potential for manipulated knowledge to permeate trusted third-party platforms without explicit adversarial prompt attack. Through extensive experiments, we demonstrate that our attack method can successfully induce LLM-based agents to spread both counterfactual and toxic knowledge without degrading their foundational capabilities during agent communication. Furthermore, we show that these manipulations can persist through popular retrieval-augmented generation (RAG) frameworks, where several benign agents store and retrieve manipulated chat histories for future interactions. To mitigate the potential risk, we propose two defense strategies by designing system prompts to encourage agents to critically verify the knowledge they share and incorporating supervisory agents to oversee interactions. Results demonstrate that those strategies can effectively reduce the spread success rate. This work highlights the critical vulnerabilities inherent in LLM-based multi-agent communities and calls for the urgent need for platforms to swiftly adopt targeted defenses against manipulated knowledge spread. Results demonstrate that even these straightforward strategies can significantly reduce the spread success rate, which calls for platforms to swiftly adopt targeted, cost-effective measures to prevent the spread of manipulated knowledge.",10.21203/rs.3.rs-5292520/v1,Crossref,found
"The Five Ws of Multi-Agent Communication: Who Talks to Whom, When, What, and Why--A Survey from MARL to Emergent Language and LLMs",J Chen; H Yang; Z Liu; C Joe-Wong,2026.0,arXiv preprint arXiv:2602.11583,"EL, and LLM-based systems address complementary aspects of multi-agent communication.   -Comm across MARL, EL, and LLM-based multi-agent systems. Organized around the Five",https://arxiv.org/abs/2602.11583,https://arxiv.org/pdf/2602.11583,1,"/scholar?cites=7825711196519658288&as_sdt=5,33&sciodt=0,33&hl=en","The Five Ws of Multi-Agent Communication: Who Talks to Whom, When, What, and Why--A Survey from MARL to Emergent Language and LLMs",,,,skipped
